,Unnamed: 0,token,is_abbreviation,special_symbols,letters_numbers_combination,vowels_consonants_combination,get_token_length,upper_letters_rate,upper_letters_inside,is_in_dictionary
167,167,здоровых,0,0,1,3,8,0.0,0,1
168,168,людей,0,0,1,3,5,0.0,0,1
169,169,авторам,0,0,1,3,7,0.0,0,1
170,170,представляется,0,0,1,3,14,0.0,0,1
171,171,использование,0,0,1,3,13,0.0,0,1
172,172,гиперинсулинемического,0,0,1,3,22,0.0,0,0
173,173,эугликемического,0,0,1,3,16,0.0,0,0
174,174,клэмп-теста,0,1,1,3,11,0.0,0,0
175,175,.,0,1,0,0,1,0.0,0,0
176,176,Гормон,0,0,1,3,6,0.16666666666666666,0,1
177,177,роста,0,0,1,3,5,0.0,0,1
178,178,(,0,1,0,0,1,0.0,0,0
179,179,ГР,1,0,1,0,2,1.0,1,0
180,180,),0,1,0,0,1,0.0,0,0
181,181,",",0,1,0,0,1,0.0,0,0
182,182,соматотропин,0,0,1,3,12,0.0,0,0
183,183,",",0,1,0,0,1,0.0,0,0
184,184,—,0,1,0,0,1,0.0,0,0
185,185,это,0,0,1,3,3,0.0,0,1
186,186,одноцепочечный,0,0,1,3,14,0.0,0,0
187,187,полипептид,0,0,1,3,10,0.0,0,0
188,188,",",0,1,0,0,1,0.0,0,0
189,189,состоящий,0,0,1,3,9,0.0,0,1
190,190,191,0,0,2,0,3,0.0,0,0
191,191,аминокислоты,0,0,1,3,12,0.0,0,1
192,192,.,0,1,0,0,1,0.0,0,0
193,193,ГР,1,0,1,0,2,1.0,1,0
194,194,стимулирует,0,0,1,3,11,0.0,0,0
195,195,физический,0,0,1,3,10,0.0,0,1
196,196,рост,0,0,1,3,4,0.0,0,1
197,197,развитие,0,0,1,3,8,0.0,0,1
198,198,людей,0,0,1,3,5,0.0,0,1
199,199,животных,0,0,1,3,8,0.0,0,1
200,200,",",0,1,0,0,1,0.0,0,0
201,201,также,0,0,1,3,5,0.0,0,1
202,202,играет,0,0,1,3,6,0.0,0,1
203,203,важную,0,0,1,3,6,0.0,0,1
204,204,роль,0,0,1,3,4,0.0,0,1
205,205,поддержании,0,0,1,3,11,0.0,0,1
206,206,нормального,0,0,1,3,11,0.0,0,1
207,207,функционирования,0,0,1,3,16,0.0,0,1
208,208,организма,0,0,1,3,9,0.0,0,1
209,209,",",0,1,0,0,1,0.0,0,0
210,210,оказывая,0,0,1,3,8,0.0,0,0
211,211,различные,0,0,1,3,9,0.0,0,1
212,212,метаболические,0,0,1,3,14,0.0,0,1
213,213,эффекты,0,0,1,3,7,0.0,0,1
214,214,",",0,1,0,0,1,0.0,0,0
215,215,участвуя,0,0,1,3,8,0.0,0,1
216,216,процессах,0,0,1,3,9,0.0,0,1
217,217,репродукции,0,0,1,3,11,0.0,0,1
218,218,старения,0,0,1,3,8,0.0,0,1
219,219,.,0,1,0,0,1,0.0,0,0
220,220,Основным,0,0,1,3,8,0.125,0,1
221,221,метаболическим,0,0,1,3,14,0.0,0,1
222,222,действием,0,0,1,3,9,0.0,0,1
223,223,ГР,1,0,1,0,2,1.0,1,0
224,224,является,0,0,1,3,8,0.0,0,1
225,225,стимуляция,0,0,1,3,10,0.0,0,0
226,226,липолиза,0,0,1,3,8,0.0,0,0
227,227,окисления,0,0,1,3,9,0.0,0,1
228,228,липидов,0,0,1,3,7,0.0,0,0
229,229,.,0,1,0,0,1,0.0,0,0
230,230,ГР,1,0,1,0,2,1.0,1,0
231,231,вырабатывается,0,0,1,3,14,0.0,0,1
232,232,соматотрофными,0,0,1,3,14,0.0,0,0
233,233,клетками,0,0,1,3,8,0.0,0,1
234,234,передней,0,0,1,3,8,0.0,0,0
235,235,доли,0,0,1,3,4,0.0,0,1
236,236,гип,0,0,1,3,3,0.0,0,0
237,237,пульсовом,0,0,1,3,9,0.0,0,1
238,238,режиме,0,0,1,3,6,0.0,0,1
239,239,:,0,1,0,0,1,0.0,0,0
240,240,пик,0,0,1,3,3,0.0,0,1
241,241,секреции,0,0,1,3,8,0.0,0,1
242,242,выпадает,0,0,1,3,8,0.0,0,1
243,243,поздние,0,0,1,3,7,0.0,0,1
244,244,вечерние,0,0,1,3,8,0.0,0,1
245,245,ранние,0,0,1,3,6,0.0,0,1
246,246,ночные,0,0,1,3,6,0.0,0,1
247,247,часы,0,0,1,3,4,0.0,0,1
248,248,(,0,1,0,0,1,0.0,0,0
249,249,циркадный,0,0,1,3,9,0.0,0,0
250,250,ритм,0,0,1,3,4,0.0,0,1
251,251,),0,1,0,0,1,0.0,0,0
252,252,",",0,1,0,0,1,0.0,0,0
253,253,одновременно,0,0,1,3,12,0.0,0,0
254,254,наступлением,0,0,1,3,12,0.0,0,1
255,255,фазы,0,0,1,3,4,0.0,0,1
256,256,медленноволнового,0,0,1,3,17,0.0,0,0
257,257,сна,0,0,1,3,3,0.0,0,1
258,258,",",0,1,0,0,1,0.0,0,0
259,259,амплитуда,0,0,1,3,9,0.0,0,1
260,260,частота,0,0,1,3,7,0.0,0,1
261,261,секреторных,0,0,1,3,11,0.0,0,1
262,262,пульсов,0,0,1,3,7,0.0,0,1
263,263,ГР,1,0,1,0,2,1.0,1,0
264,264,модулируются,0,0,1,3,12,0.0,0,0
265,265,различными,0,0,1,3,10,0.0,0,1
266,266,факторами,0,0,1,3,9,0.0,0,1
267,267,",",0,1,0,0,1,0.0,0,0
268,268,такими,0,0,1,3,6,0.0,0,1
269,269,возраст,0,0,1,3,7,0.0,0,1
270,270,",",0,1,0,0,1,0.0,0,0
271,271,половые,0,0,1,3,7,0.0,0,1
272,272,гормоны,0,0,1,3,7,0.0,0,1
273,273,",",0,1,0,0,1,0.0,0,0
274,274,состояние,0,0,1,3,9,0.0,0,1
275,275,питания,0,0,1,3,7,0.0,0,1
276,276,.,0,1,0,0,1,0.0,0,0
277,277,Классическая,0,0,1,3,12,0.08333333333333333,0,1
278,278,регуляция,0,0,1,3,9,0.0,0,1
279,279,секреции,0,0,1,3,8,0.0,0,1
280,280,ГР,1,0,1,0,2,1.0,1,0
281,281,осуществляется,0,0,1,3,14,0.0,0,1
282,282,двумя,0,0,1,3,5,0.0,0,1
283,283,гипоталамическими,0,0,1,3,17,0.0,0,0
284,284,гормонами,0,0,1,3,9,0.0,0,1
285,285,:,0,1,0,0,1,0.0,0,0
286,286,рилизинг-гормоном,0,1,1,3,17,0.0,0,0
287,287,ГР,1,0,1,0,2,1.0,1,0
288,288,(,0,1,0,0,1,0.0,0,0
289,289,ГРРГ,1,0,1,0,4,1.0,1,0
290,290,),0,1,0,0,1,0.0,0,0
291,291,соматостатином,0,0,1,3,14,0.0,0,0
292,292,",",0,1,0,0,1,0.0,0,0
293,293,которые,0,0,1,3,7,0.0,0,1
294,294,оказывают,0,0,1,3,9,0.0,0,0
295,295,соматотрофы,0,0,1,3,11,0.0,0,0
296,296,передней,0,0,1,3,8,0.0,0,0
297,297,доли,0,0,1,3,4,0.0,0,1
298,298,гип,0,0,1,3,3,0.0,0,0
299,299,стимулирующее,0,0,1,3,13,0.0,0,0
300,300,ингибирующее,0,0,1,3,12,0.0,0,0
301,301,влияние,0,0,1,3,7,0.0,0,1
302,302,соответственно,0,0,1,3,14,0.0,0,1
303,303,(,0,1,0,0,1,0.0,0,0
304,304,рис,1,0,1,3,3,0.0,0,1
305,305,.,0,1,0,0,1,0.0,0,0
306,306,1,0,0,2,0,1,0.0,0,0
307,307,),0,1,0,0,1,0.0,0,0
308,308,.,0,1,0,0,1,0.0,0,0
309,309,Пульсовые,0,0,1,3,9,0.1111111111111111,0,1
310,310,выбросы,0,0,1,3,7,0.0,0,1
311,311,ГР,1,0,1,0,2,1.0,1,0
312,312,вызываются,0,0,1,3,10,0.0,0,1
313,313,аналогичными,0,0,1,3,12,0.0,0,1
314,314,эпизодами,0,0,1,3,9,0.0,0,1
315,315,гипоталамической,0,0,1,3,16,0.0,0,0
316,316,секреции,0,0,1,3,8,0.0,0,1
317,317,ГРРГ,1,0,1,0,4,1.0,1,0
318,318,.,0,1,0,0,1,0.0,0,0
319,319,Было,0,0,1,3,4,0.25,0,1
320,320,показано,0,0,1,3,8,0.0,0,1
321,321,",",0,1,0,0,1,0.0,0,0
322,322,пассивная,0,0,1,3,9,0.0,0,1
323,323,иммунонейтрализация,0,0,1,3,19,0.0,0,0
324,324,ГРРГ,1,0,1,0,4,1.0,1,0
325,325,крыс,0,0,1,3,4,0.0,0,1
326,326,",",0,1,0,0,1,0.0,0,0
327,327,блокада,0,0,1,3,7,0.0,0,1
328,328,рецепторов,0,0,1,3,10,0.0,0,1
329,329,ГРРГ,1,0,1,0,4,1.0,1,0
330,330,специфическим,0,0,1,3,13,0.0,0,1
331,331,антагонистом,0,0,1,3,12,0.0,0,1
332,332,людей,0,0,1,3,5,0.0,0,1
333,333,",",0,1,0,0,1,0.0,0,0
334,334,устраняет,0,0,1,3,9,0.0,0,1
335,335,генерацию,0,0,1,3,9,0.0,0,1
336,336,пульсов,0,0,1,3,7,0.0,0,1
337,337,ГР,1,0,1,0,2,1.0,1,0
338,338,.,0,1,0,0,1,0.0,0,0
339,339,Базальная,0,0,1,3,9,0.1111111111111111,0,0
340,340,секреция,0,0,1,3,8,0.0,0,1
341,341,ГР,1,0,1,0,2,1.0,1,0
342,342,определяется,0,0,1,3,12,0.0,0,1
343,343,массой,0,0,1,3,6,0.0,0,1
344,344,соматотрофов,0,0,1,3,12,0.0,0,0
345,345,тонусом,0,0,1,3,7,0.0,0,1
346,346,соматостатина,0,0,1,3,13,0.0,0,0
347,347,.,0,1,0,0,1,0.0,0,0
348,348,Соматостатин,0,0,1,3,12,0.08333333333333333,0,0
349,349,также,0,0,1,3,5,0.0,0,1
350,350,снижает,0,0,1,3,7,0.0,0,1
351,351,гипофизарный,0,0,1,3,12,0.0,0,0
352,352,ответ,0,0,1,3,5,0.0,0,1
353,353,ГР,1,0,1,0,2,1.0,1,0
354,354,ГРРГ,1,0,1,0,4,1.0,1,0
355,355,",",0,1,0,0,1,0.0,0,0
356,356,базальную,0,0,1,3,9,0.0,0,0
357,357,секрецию,0,0,1,3,8,0.0,0,1
358,358,ГР,1,0,1,0,2,1.0,1,0
359,359,",",0,1,0,0,1,0.0,0,0
360,360,вероятно,0,0,1,3,8,0.0,0,1
361,361,",",0,1,0,0,1,0.0,0,0
362,362,контролирует,0,0,1,3,12,0.0,0,1
363,363,циркадный,0,0,1,3,9,0.0,0,0
364,364,ритм,0,0,1,3,4,0.0,0,1
365,365,секреции,0,0,1,3,8,0.0,0,1
366,366,ГР,1,0,1,0,2,1.0,1,0
367,367,.,0,1,0,0,1,0.0,0,0
368,368,Все,0,0,1,3,3,0.3333333333333333,0,0
369,369,известные,0,0,1,3,9,0.0,0,1
370,370,стимуляционные,0,0,1,3,14,0.0,0,0
371,371,тесты,0,0,1,3,5,0.0,0,1
372,372,ГР,1,0,1,0,2,1.0,1,0
373,373,(,0,1,0,0,1,0.0,0,0
374,374,проба,0,0,1,3,5,0.0,0,1
375,375,инсулиновой,0,0,1,3,11,0.0,0,0
376,376,гипогликемией,0,0,1,3,13,0.0,0,0
377,377,",",0,1,0,0,1,0.0,0,0
378,378,клонидином,0,0,1,3,10,0.0,0,0
379,379,",",0,1,0,0,1,0.0,0,0
380,380,аргинином,0,0,1,3,9,0.0,0,1
381,381,",",0,1,0,0,1,0.0,0,0
382,382,пиридостигмином,0,0,1,3,15,0.0,0,0
383,383,",",0,1,0,0,1,0.0,0,0
384,384,Л-ДОПА,0,1,1,3,6,0.8333333333333334,1,0
385,385,",",0,1,0,0,1,0.0,0,0
386,386,рилизинг-пептидом-6,0,1,3,3,19,0.0,0,0
387,387,ГР,1,0,1,0,2,1.0,1,0
388,388,),0,1,0,0,1,0.0,0,0
389,389,требуют,0,0,1,3,7,0.0,0,1
390,390,наличия,0,0,1,3,7,0.0,0,1
391,391,эндогенного,0,0,1,3,11,0.0,0,1
392,392,ГРРГ,1,0,1,0,4,1.0,1,0
393,393,своего,0,0,1,3,6,0.0,0,1
394,394,эффекта,0,0,1,3,7,0.0,0,1
395,395,.,0,1,0,0,1,0.0,0,0
396,396,Еще,0,0,1,3,3,0.3333333333333333,0,1
397,397,одним,0,0,1,3,5,0.0,0,1
398,398,известным,0,0,1,3,9,0.0,0,1
399,399,активатором,0,0,1,3,11,0.0,0,0
400,400,секреции,0,0,1,3,8,0.0,0,1
401,401,ГР,1,0,1,0,2,1.0,1,0
402,402,является,0,0,1,3,8,0.0,0,1
403,403,грелин,0,0,1,3,6,0.0,0,0
404,404,—,0,1,0,0,1,0.0,0,0
405,405,кишечный,0,0,1,3,8,0.0,0,1
406,406,пептид,0,0,1,3,6,0.0,0,0
407,407,лиганд,0,0,1,3,6,0.0,0,0
408,408,рецептора,0,0,1,3,9,0.0,0,1
409,409,секретагога,0,0,1,3,11,0.0,0,0
410,410,ГР,1,0,1,0,2,1.0,1,0
411,411,.,0,1,0,0,1,0.0,0,0
412,412,Грелин,0,0,1,3,6,0.16666666666666666,0,0
413,413,также,0,0,1,3,5,0.0,0,1
414,414,непосредственно,0,0,1,3,15,0.0,0,0
415,415,способствует,0,0,1,3,12,0.0,0,1
416,416,выработке,0,0,1,3,9,0.0,0,1
417,417,ГР,1,0,1,0,2,1.0,1,0
418,418,соматотрофами,0,0,1,3,13,0.0,0,0
419,419,дополнение,0,0,1,3,10,0.0,0,1
420,420,стимулирующему,0,0,1,3,14,0.0,0,0
421,421,воздействию,0,0,1,3,11,0.0,0,1
422,422,секрецию,0,0,1,3,8,0.0,0,1
423,423,ГРРГ,1,0,1,0,4,1.0,1,0
424,424,",",0,1,0,0,1,0.0,0,0
425,425,менее,0,0,1,3,5,0.0,0,1
426,426,выраженному,0,0,1,3,11,0.0,0,0
427,427,",",0,1,0,0,1,0.0,0,0
428,428,—,0,1,0,0,1,0.0,0,0
429,429,соматостатина,0,0,1,3,13,0.0,0,0
430,430,.,0,1,0,0,1,0.0,0,0
431,431,Инсулиноподобный,0,0,1,3,16,0.0625,0,0
432,432,фактор,0,0,1,3,6,0.0,0,1
433,433,роста,0,0,1,3,5,0.0,0,1
434,434,1,0,0,2,0,1,0.0,0,0
435,435,(,0,1,0,0,1,0.0,0,0
436,436,ИФР-1,1,1,3,3,5,0.6,1,0
437,437,),0,1,0,0,1,0.0,0,0
438,438,оказывает,0,0,1,3,9,0.0,0,0
439,439,значительное,0,0,1,3,12,0.0,0,1
440,440,ингибирующее,0,0,1,3,12,0.0,0,0
441,441,влияние,0,0,1,3,7,0.0,0,1
442,442,секрецию,0,0,1,3,8,0.0,0,1
443,443,ГР,1,0,1,0,2,1.0,1,0
444,444,механизму,0,0,1,3,9,0.0,0,1
445,445,отрицательной,0,0,1,3,13,0.0,0,1
446,446,обратной,0,0,1,3,8,0.0,0,0
447,447,связи,0,0,1,3,5,0.0,0,1
448,448,гипофизом,0,0,1,3,9,0.0,0,1
449,449,гипоталамусом,0,0,1,3,13,0.0,0,0
450,450,.,0,1,0,0,1,0.0,0,0
451,451,ИФР-1,1,1,3,3,5,0.6,1,0
452,452,ингибировать,0,0,1,3,12,0.0,0,0
453,453,спонтанный,0,0,1,3,10,0.0,0,1
454,454,",",0,1,0,0,1,0.0,0,0
455,455,стимулированный,0,0,1,3,15,0.0,0,0
456,456,ГРРГ,1,0,1,0,4,1.0,1,0
457,457,выброс,0,0,1,3,6,0.0,0,1
458,458,ГР,1,0,1,0,2,1.0,1,0
459,459,оказывать,0,0,1,3,9,0.0,0,0
460,460,стимулирующее,0,0,1,3,13,0.0,0,0
461,461,влияние,0,0,1,3,7,0.0,0,1
462,462,соматостатиновые,0,0,1,3,16,0.0,0,0
463,463,нейроны,0,0,1,3,7,0.0,0,1
464,464,.,0,1,0,0,1,0.0,0,0
465,465,На,0,0,1,3,2,0.5,0,1
466,466,секрецию,0,0,1,3,8,0.0,0,1
467,467,ГР,1,0,1,0,2,1.0,1,0
468,468,оказывает,0,0,1,3,9,0.0,0,0
469,469,влияние,0,0,1,3,7,0.0,0,1
470,470,также,0,0,1,3,5,0.0,0,1
471,471,целый,0,0,1,3,5,0.0,0,1
472,472,ряд,0,0,1,3,3,0.0,0,1
473,473,факторов,0,0,1,3,8,0.0,0,1
474,474,",",0,1,0,0,1,0.0,0,0
475,475,таких,0,0,1,3,5,0.0,0,1
476,476,нейропептиды,0,0,1,3,12,0.0,0,0
477,477,",",0,1,0,0,1,0.0,0,0
478,478,нейротрансмиттеры,0,0,1,3,17,0.0,0,0
479,479,",",0,1,0,0,1,0.0,0,0
480,480,периферические,0,0,1,3,14,0.0,0,1
481,481,гормоны,0,0,1,3,7,0.0,0,1
482,482,",",0,1,0,0,1,0.0,0,0
483,483,такие,0,0,1,3,5,0.0,0,1
484,484,тироксин,0,0,1,3,8,0.0,0,1
485,485,",",0,1,0,0,1,0.0,0,0
486,486,глюкокортикоиды,0,0,1,3,15,0.0,0,0
487,487,",",0,1,0,0,1,0.0,0,0
488,488,половые,0,0,1,3,7,0.0,0,1
489,489,стероиды,0,0,1,3,8,0.0,0,0
490,490,",",0,1,0,0,1,0.0,0,0
491,491,лептин,0,0,1,3,6,0.0,0,0
492,492,различные,0,0,1,3,9,0.0,0,1
493,493,метаболические,0,0,1,3,14,0.0,0,1
494,494,сигналы,0,0,1,3,7,0.0,0,1
495,495,",",0,1,0,0,1,0.0,0,0
496,496,—,0,1,0,0,1,0.0,0,0
497,497,это,0,0,1,3,3,0.0,0,1
498,498,вместе,0,0,1,3,6,0.0,0,1
499,499,формирует,0,0,1,3,9,0.0,0,1
500,500,комплексную,0,0,1,3,11,0.0,0,1
501,501,регуляцию,0,0,1,3,9,0.0,0,1
502,502,секреции,0,0,1,3,8,0.0,0,1
503,503,ГР,1,0,1,0,2,1.0,1,0
504,504,.,0,1,0,0,1,0.0,0,0
505,505,Одними,0,0,1,3,6,0.16666666666666666,0,1
506,506,ключевых,0,0,1,3,8,0.0,0,1
507,507,факторов,0,0,1,3,8,0.0,0,1
508,508,",",0,1,0,0,1,0.0,0,0
509,509,оказывающих,0,0,1,3,11,0.0,0,0
510,510,влияние,0,0,1,3,7,0.0,0,1
511,511,секрецию,0,0,1,3,8,0.0,0,1
512,512,сигналинг,0,0,1,3,9,0.0,0,0
513,513,ГР,1,0,1,0,2,1.0,1,0
514,514,",",0,1,0,0,1,0.0,0,0
515,515,являются,0,0,1,3,8,0.0,0,1
516,516,глюк,0,0,1,3,4,0.0,0,0
517,517,инсулин,0,0,1,3,7,0.0,0,1
518,518,.,0,1,0,0,1,0.0,0,0
519,519,ФУНКЦИИ,0,0,1,3,7,1.0,1,1
520,520,СЕКРЕТОРНОГО,0,0,1,3,12,1.0,1,1
521,521,ПРОФИЛЯ,0,0,1,3,7,1.0,1,1
522,522,ГОРМОНА,0,0,1,3,7,1.0,1,1
