,Unnamed: 0,token,is_abbreviation,special_symbols,letters_numbers_combination,vowels_consonants_combination,get_token_length,upper_letters_rate,upper_letters_inside,is_in_dictionary
82,82,соответствии,0,0,1,3,12,0.0,0,1
83,83,международными,0,0,1,3,14,0.0,0,1
84,84,стандартами,0,0,1,3,11,0.0,0,1
85,85,проведены,0,0,1,3,9,0.0,0,1
86,86,процедура,0,0,1,3,9,0.0,0,1
87,87,языковой,0,0,1,3,8,0.0,0,1
88,88,культурной,0,0,1,3,10,0.0,0,1
89,89,адаптации,0,0,1,3,9,0.0,0,1
90,90,опросника,0,0,1,3,9,0.0,0,0
91,91,PHPQoL,1,0,1,3,6,0.8333333333333334,1,0
92,92,",",0,1,0,0,1,0.0,0,0
93,93,также,0,0,1,3,5,0.0,0,1
94,94,тестирование,0,0,1,3,12,0.0,0,0
95,95,фокусной,0,0,1,3,8,0.0,0,1
96,96,группе,0,0,1,3,6,0.0,0,1
97,97,больных,0,0,1,3,7,0.0,0,1
98,98,ПГПТ,1,0,1,0,4,1.0,1,0
99,99,последующей,0,0,1,3,11,0.0,0,1
100,100,оценкой,0,0,1,3,7,0.0,0,1
101,101,психометрических,0,0,1,3,16,0.0,0,1
102,102,свойств,0,0,1,3,7,0.0,0,1
103,103,инструмента,0,0,1,3,11,0.0,0,1
104,104,—,0,1,0,0,1,0.0,0,0
105,105,надежности,0,0,1,3,10,0.0,0,0
106,106,",",0,1,0,0,1,0.0,0,0
107,107,валидности,0,0,1,3,10,0.0,0,0
108,108,чувствительности,0,0,1,3,16,0.0,0,1
109,109,.,0,1,0,0,1,0.0,0,0
110,110,РЕЗУЛЬТАТЫ,0,0,1,3,10,1.0,1,1
111,111,.,0,1,0,0,1,0.0,0,0
112,112,В,0,0,1,0,1,1.0,0,1
113,113,исследовании,0,0,1,3,12,0.0,0,1
114,114,участвовали,0,0,1,3,11,0.0,0,1
115,115,65,0,0,2,0,2,0.0,0,0
116,116,больных,0,0,1,3,7,0.0,0,1
117,117,ПГПТ,1,0,1,0,4,1.0,1,0
118,118,(,0,1,0,0,1,0.0,0,0
119,119,средний,0,0,1,3,7,0.0,0,1
120,120,возраст,0,0,1,3,7,0.0,0,1
121,121,—,0,1,0,0,1,0.0,0,0
122,122,"52,3±10,5",0,1,2,0,9,0.0,0,0
123,123,года,0,0,1,3,4,0.0,0,1
124,124,",",0,1,0,0,1,0.0,0,0
125,125,97,0,0,2,0,2,0.0,0,0
126,126,%,0,1,0,0,1,0.0,0,0
127,127,—,0,1,0,0,1,0.0,0,0
128,128,женщины,0,0,1,3,7,0.0,0,1
129,129,),0,1,0,0,1,0.0,0,0
130,130,",",0,1,0,0,1,0.0,0,0
131,131,которых,0,0,1,3,7,0.0,0,1
132,132,"67,7",0,1,2,0,4,0.0,0,0
133,133,%,0,1,0,0,1,0.0,0,0
134,134,установлена,0,0,1,3,11,0.0,0,1
135,135,манифестная,0,0,1,3,11,0.0,0,0
136,136,форма,0,0,1,3,5,0.0,0,1
137,137,заболевания,0,0,1,3,11,0.0,0,1
138,138,",",0,1,0,0,1,0.0,0,0
139,139,"35,4",0,1,2,0,4,0.0,0,0
140,140,%,0,1,0,0,1,0.0,0,0
141,141,пациентов,0,0,1,3,9,0.0,0,1
142,142,имелась,0,0,1,3,7,0.0,0,1
143,143,умеренная,0,0,1,3,9,0.0,0,1
144,144,тяжелая,0,0,1,3,7,0.0,0,0
145,145,форма,0,0,1,3,5,0.0,0,1
146,146,гиперкальциемии,0,0,1,3,15,0.0,0,0
147,147,.,0,1,0,0,1,0.0,0,0
148,148,Все,0,0,1,3,3,0.3333333333333333,0,0
149,149,пациенты,0,0,1,3,8,0.0,0,1
150,150,заполняли,0,0,1,3,9,0.0,0,1
151,151,валидированную,0,0,1,3,14,0.0,0,0
152,152,нами,0,0,1,3,4,0.0,0,1
153,153,русскую,0,0,1,3,7,0.0,0,1
154,154,версию,0,0,1,3,6,0.0,0,1
155,155,опросника,0,0,1,3,9,0.0,0,0
156,156,PHPQoL,1,0,1,3,6,0.8333333333333334,1,0
157,157,паратиреоидэктомии,0,0,1,3,18,0.0,0,0
158,158,.,0,1,0,0,1,0.0,0,0
159,159,Треть,0,0,1,3,5,0.2,0,1
160,160,пациентов,0,0,1,3,9,0.0,0,1
161,161,заполнили,0,0,1,3,9,0.0,0,1
162,162,опросник,0,0,1,3,8,0.0,0,0
163,163,повторно,0,0,1,3,8,0.0,0,0
164,164,3,0,0,2,0,1,0.0,0,0
165,165,мес,1,0,1,3,3,0.0,0,0
166,166,операции,0,0,1,3,8,0.0,0,1
167,167,.,0,1,0,0,1,0.0,0,0
168,168,В,0,0,1,0,1,1.0,0,1
169,169,ходе,0,0,1,3,4,0.0,0,1
170,170,апробации,0,0,1,3,9,0.0,0,1
171,171,опросника,0,0,1,3,9,0.0,0,0
172,172,продемонстрированы,0,0,1,3,18,0.0,0,1
173,173,высокие,0,0,1,3,7,0.0,0,1
174,174,показатели,0,0,1,3,10,0.0,0,1
175,175,внешней,0,0,1,3,7,0.0,0,1
176,176,содержательной,0,0,1,3,14,0.0,0,1
177,177,валидности,0,0,1,3,10,0.0,0,0
178,178,",",0,1,0,0,1,0.0,0,0
179,179,также,0,0,1,3,5,0.0,0,1
180,180,показана,0,0,1,3,8,0.0,0,1
181,181,устойчивая,0,0,1,3,10,0.0,0,1
182,182,структура,0,0,1,3,9,0.0,0,1
183,183,инструмента,0,0,1,3,11,0.0,0,1
184,184,",",0,1,0,0,1,0.0,0,0
185,185,свидетельствующая,0,0,1,3,17,0.0,0,0
186,186,удовлетворительной,0,0,1,3,18,0.0,0,0
187,187,конструктной,0,0,1,3,12,0.0,0,0
188,188,валидности,0,0,1,3,10,0.0,0,0
189,189,опросника,0,0,1,3,9,0.0,0,0
190,190,.,0,1,0,0,1,0.0,0,0
191,191,Также,0,0,1,3,5,0.2,0,1
192,192,показана,0,0,1,3,8,0.0,0,1
193,193,способность,0,0,1,3,11,0.0,0,1
194,194,опросника,0,0,1,3,9,0.0,0,0
195,195,определять,0,0,1,3,10,0.0,0,1
196,196,различия,0,0,1,3,8,0.0,0,1
197,197,показателей,0,0,1,3,11,0.0,0,1
198,198,симптомов/проблем,0,1,1,3,17,0.0,0,0
199,199,ПГПТ,1,0,1,0,4,1.0,1,0
200,200,пациентами,0,0,1,3,10,0.0,0,1
201,201,зависимости,0,0,1,3,11,0.0,0,1
202,202,выраженности,0,0,1,3,12,0.0,0,1
203,203,клинических,0,0,1,3,11,0.0,0,1
204,204,признаков,0,0,1,3,9,0.0,0,1
205,205,заболевания,0,0,1,3,11,0.0,0,1
206,206,процессе,0,0,1,3,8,0.0,0,1
207,207,лечения,0,0,1,3,7,0.0,0,1
208,208,.,0,1,0,0,1,0.0,0,0
209,209,Продемонстрирован,0,0,1,3,17,0.058823529411764705,0,1
210,210,положительный,0,0,1,3,13,0.0,0,1
211,211,эффект,0,0,1,3,6,0.0,0,1
212,212,хирургического,0,0,1,3,14,0.0,0,1
213,213,лечения,0,0,1,3,7,0.0,0,1
214,214,качество,0,0,1,3,8,0.0,0,1
215,215,жизни,0,0,1,3,5,0.0,0,1
216,216,больных,0,0,1,3,7,0.0,0,1
217,217,ПГПТ,1,0,1,0,4,1.0,1,0
218,218,операции,0,0,1,3,8,0.0,0,1
219,219,.,0,1,0,0,1,0.0,0,0
220,220,ЗАКЛЮЧЕНИЕ,0,0,1,3,10,1.0,1,1
221,221,.,0,1,0,0,1,0.0,0,0
222,222,Результаты,0,0,1,3,10,0.1,0,1
223,223,",",0,1,0,0,1,0.0,0,0
224,224,полученные,0,0,1,3,10,0.0,0,1
225,225,ходе,0,0,1,3,4,0.0,0,1
226,226,исследования,0,0,1,3,12,0.0,0,1
227,227,",",0,1,0,0,1,0.0,0,0
228,228,свидетельствуют,0,0,1,3,15,0.0,0,1
229,229,надежности,0,0,1,3,10,0.0,0,0
230,230,",",0,1,0,0,1,0.0,0,0
231,231,валидности,0,0,1,3,10,0.0,0,0
232,232,чувствительности,0,0,1,3,16,0.0,0,1
233,233,русской,0,0,1,3,7,0.0,0,1
234,234,версии,0,0,1,3,6,0.0,0,1
235,235,опросника,0,0,1,3,9,0.0,0,0
236,236,PHPQoL,1,0,1,3,6,0.8333333333333334,1,0
237,237,приемлемости,0,0,1,3,12,0.0,0,1
238,238,дальнейшего,0,0,1,3,11,0.0,0,1
239,239,использования,0,0,1,3,13,0.0,0,1
240,240,научных,0,0,1,3,7,0.0,0,1
241,241,исследованиях,0,0,1,3,13,0.0,0,1
242,242,клинической,0,0,1,3,11,0.0,0,1
243,243,практике,0,0,1,3,8,0.0,0,1
244,244,отечественной,0,0,1,3,13,0.0,0,1
245,245,эндокринологии,0,0,1,3,14,0.0,0,1
246,246,.,0,1,0,0,1,0.0,0,0
247,247,ОБОСНОВАНИЕ,0,0,1,3,11,1.0,1,0
248,248,Первичный,0,0,1,3,9,0.1111111111111111,0,1
249,249,гиперпаратиреоз,0,0,1,3,15,0.0,0,0
250,250,(,0,1,0,0,1,0.0,0,0
251,251,ПГПТ,1,0,1,0,4,1.0,1,0
252,252,),0,1,0,0,1,0.0,0,0
253,253,—,0,1,0,0,1,0.0,0,0
254,254,эндокринное,0,0,1,3,11,0.0,0,1
255,255,заболевание,0,0,1,3,11,0.0,0,1
256,256,",",0,1,0,0,1,0.0,0,0
257,257,которое,0,0,1,3,7,0.0,0,1
258,258,характеризуется,0,0,1,3,15,0.0,0,1
259,259,избыточной,0,0,1,3,10,0.0,0,1
260,260,секрецией,0,0,1,3,9,0.0,0,1
261,261,паратиреоидного,0,0,1,3,15,0.0,0,0
262,262,гормона,0,0,1,3,7,0.0,0,1
263,263,(,0,1,0,0,1,0.0,0,0
264,264,ПТГ,1,0,1,0,3,1.0,1,0
265,265,),0,1,0,0,1,0.0,0,0
266,266,верхне-нормальном,0,1,1,3,17,0.0,0,0
267,267,повышенном,0,0,1,3,10,0.0,0,1
268,268,уровне,0,0,1,3,6,0.0,0,0
269,269,кальция,0,0,1,3,7,0.0,0,1
270,270,крови,0,0,1,3,5,0.0,0,1
271,271,вследствие,0,0,1,3,10,0.0,0,1
272,272,первичной,0,0,1,3,9,0.0,0,1
273,273,патологии,0,0,1,3,9,0.0,0,1
274,274,одной,0,0,1,3,5,0.0,0,1
275,275,нескольких,0,0,1,3,10,0.0,0,0
276,276,околощитовидных,0,0,1,3,15,0.0,0,0
277,277,желез,0,0,1,3,5,0.0,0,1
278,278,(,0,1,0,0,1,0.0,0,0
279,279,ОЩЖ,1,0,1,3,3,1.0,1,0
280,280,),0,1,0,0,1,0.0,0,0
281,281,.,0,1,0,0,1,0.0,0,0
282,282,В,0,0,1,0,1,1.0,0,1
283,283,Российской,0,0,1,3,10,0.1,0,1
284,284,Федерации,0,0,1,3,9,0.1111111111111111,0,1
285,285,отсутствует,0,0,1,3,11,0.0,0,1
286,286,единый,0,0,1,3,6,0.0,0,1
287,287,регистр,0,0,1,3,7,0.0,0,1
288,288,заболеваемости,0,0,1,3,14,0.0,0,1
289,289,ПГПТ,1,0,1,0,4,1.0,1,0
290,290,",",0,1,0,0,1,0.0,0,0
291,291,однако,0,0,1,3,6,0.0,0,1
292,292,проведенные,0,0,1,3,11,0.0,0,1
293,293,странах,0,0,1,3,7,0.0,0,1
294,294,Западной,0,0,1,3,8,0.125,0,1
295,295,Европы,0,0,1,3,6,0.16666666666666666,0,0
296,296,Северной,0,0,1,3,8,0.125,0,1
297,297,Америки,0,0,1,3,7,0.14285714285714285,0,0
298,298,эпидемиологические,0,0,1,3,18,0.0,0,1
299,299,исследования,0,0,1,3,12,0.0,0,1
300,300,показали,0,0,1,3,8,0.0,0,1
301,301,",",0,1,0,0,1,0.0,0,0
302,302,ПГПТ,1,0,1,0,4,1.0,1,0
303,303,занимает,0,0,1,3,8,0.0,0,1
304,304,частоте,0,0,1,3,7,0.0,0,1
305,305,3-е,1,1,3,3,3,0.0,0,0
306,306,место,0,0,1,3,5,0.0,0,1
307,307,сахарного,0,0,1,3,9,0.0,0,1
308,308,диабета,0,0,1,3,7,0.0,0,1
309,309,патологии,0,0,1,3,9,0.0,0,1
310,310,щитовидной,0,0,1,3,10,0.0,0,1
311,311,железы,0,0,1,3,6,0.0,0,1
312,312,.,0,1,0,0,1,0.0,0,0
313,313,Распространенность,0,0,1,3,18,0.05555555555555555,0,0
314,314,ПГПТ,1,0,1,0,4,1.0,1,0
315,315,среди,0,0,1,3,5,0.0,0,1
316,316,взрослого,0,0,1,3,9,0.0,0,1
317,317,населения,0,0,1,3,9,0.0,0,1
318,318,популяции,0,0,1,3,9,0.0,0,1
319,319,около,0,0,1,3,5,0.0,0,1
320,320,1,0,0,2,0,1,0.0,0,0
321,321,%,0,1,0,0,1,0.0,0,0
322,322,",",0,1,0,0,1,0.0,0,0
323,323,чаще,0,0,1,3,4,0.0,0,1
324,324,болеют,0,0,1,3,6,0.0,0,1
325,325,женщины,0,0,1,3,7,0.0,0,1
326,326,старше,0,0,1,3,6,0.0,0,1
327,327,55,0,0,2,0,2,0.0,0,0
328,328,лет,0,0,1,3,3,0.0,0,1
329,329,—,0,1,0,0,1,0.0,0,0
330,330,2,0,0,2,0,1,0.0,0,0
331,331,%,0,1,0,0,1,0.0,0,0
332,332,.,0,1,0,0,1,0.0,0,0
333,333,Манифестная,0,0,1,3,11,0.09090909090909091,0,0
334,334,форма,0,0,1,3,5,0.0,0,1
335,335,заболевания,0,0,1,3,11,0.0,0,1
336,336,характеризуется,0,0,1,3,15,0.0,0,1
337,337,полиорганностью,0,0,1,3,15,0.0,0,0
338,338,поражения,0,0,1,3,9,0.0,0,1
339,339,.,0,1,0,0,1,0.0,0,0
340,340,Для,0,0,1,3,3,0.3333333333333333,0,1
341,341,манифестной,0,0,1,3,11,0.0,0,0
342,342,формы,0,0,1,3,5,0.0,0,1
343,343,ПГПТ,1,0,1,0,4,1.0,1,0
344,344,типичны,0,0,1,3,7,0.0,0,0
345,345,патологические,0,0,1,3,14,0.0,0,1
346,346,изменения,0,0,1,3,9,0.0,0,1
347,347,костях,0,0,1,3,6,0.0,0,1
348,348,—,0,1,0,0,1,0.0,0,0
349,349,развитием,0,0,1,3,9,0.0,0,1
350,350,гиперпаратиреоидной,0,0,1,3,19,0.0,0,0
351,351,остеодистрофии,0,0,1,3,14,0.0,0,0
352,352,",",0,1,0,0,1,0.0,0,0
353,353,почках,0,0,1,3,6,0.0,0,1
354,354,—,0,1,0,0,1,0.0,0,0
355,355,виде,0,0,1,3,4,0.0,0,1
356,356,нефролитиаза,0,0,1,3,12,0.0,0,0
357,357,нефрокальциноза,0,0,1,3,15,0.0,0,0
358,358,.,0,1,0,0,1,0.0,0,0
359,359,Также,0,0,1,3,5,0.2,0,1
360,360,наблюдаются,0,0,1,3,11,0.0,0,1
361,361,изменения,0,0,1,3,9,0.0,0,1
362,362,стороны,0,0,1,3,7,0.0,0,1
363,363,желудочно-кишечного,0,1,1,3,19,0.0,0,0
364,364,тракта,0,0,1,3,6,0.0,0,1
365,365,развитием,0,0,1,3,9,0.0,0,1
366,366,язвенной,0,0,1,3,8,0.0,0,1
367,367,болезни,0,0,1,3,7,0.0,0,1
368,368,желудка,0,0,1,3,7,0.0,0,1
369,369,двенадцатиперстной,0,0,1,3,18,0.0,0,0
370,370,кишки,0,0,1,3,5,0.0,0,1
371,371,.,0,1,0,0,1,0.0,0,0
372,372,Для,0,0,1,3,3,0.3333333333333333,0,1
373,373,пациентов,0,0,1,3,9,0.0,0,1
374,374,всеми,0,0,1,3,5,0.0,0,1
375,375,формами,0,0,1,3,7,0.0,0,1
376,376,ПГПТ,1,0,1,0,4,1.0,1,0
377,377,характерна,0,0,1,3,10,0.0,0,1
378,378,высокая,0,0,1,3,7,0.0,0,1
379,379,сердечно-сосудистая,0,1,1,3,19,0.0,0,0
380,380,смертность,0,0,1,3,10,0.0,0,1
381,381,вследствие,0,0,1,3,10,0.0,0,1
382,382,прогрессирования,0,0,1,3,16,0.0,0,0
383,383,атеросклероза,0,0,1,3,13,0.0,0,1
384,384,артериальной,0,0,1,3,12,0.0,0,1
385,385,гипертензии,0,0,1,3,11,0.0,0,0
386,386,.,0,1,0,0,1,0.0,0,0
387,387,Гораздо,0,0,1,3,7,0.14285714285714285,0,1
388,388,меньше,0,0,1,3,6,0.0,0,1
389,389,известны,0,0,1,3,8,0.0,0,1
390,390,требуют,0,0,1,3,7,0.0,0,1
391,391,дальнейшего,0,0,1,3,11,0.0,0,1
392,392,изучения,0,0,1,3,8,0.0,0,1
393,393,вопросы,0,0,1,3,7,0.0,0,1
394,394,распространенности,0,0,1,3,18,0.0,0,0
395,395,характере,0,0,1,3,9,0.0,0,1
396,396,патологических,0,0,1,3,14,0.0,0,1
397,397,изменений,0,0,1,3,9,0.0,0,1
398,398,стороны,0,0,1,3,7,0.0,0,1
399,399,нервно-психической,0,1,1,3,18,0.0,0,0
400,400,сферы,0,0,1,3,5,0.0,0,1
401,401,.,0,1,0,0,1,0.0,0,0
402,402,К,0,0,1,0,1,1.0,0,1
403,403,относятся,0,0,1,3,9,0.0,0,1
404,404,интеллектуально-мнестические,0,1,1,3,28,0.0,0,0
405,405,расстройства,0,0,1,3,12,0.0,0,1
406,406,",",0,1,0,0,1,0.0,0,0
407,407,депрессия,0,0,1,3,9,0.0,0,1
408,408,",",0,1,0,0,1,0.0,0,0
409,409,неустойчивость,0,0,1,3,14,0.0,0,1
410,410,настроения,0,0,1,3,10,0.0,0,1
411,411,др,1,0,1,0,2,0.0,0,0
412,412,.,0,1,0,0,1,0.0,0,0
413,413,Наряду,0,0,1,3,6,0.16666666666666666,0,1
414,414,манифестной,0,0,1,3,11,0.0,0,0
415,415,",",0,1,0,0,1,0.0,0,0
416,416,значительно,0,0,1,3,11,0.0,0,1
417,417,чаще,0,0,1,3,4,0.0,0,1
418,418,встречается,0,0,1,3,11,0.0,0,1
419,419,мягкая,0,0,1,3,6,0.0,0,1
420,420,(,0,1,0,0,1,0.0,0,0
421,421,малосимптомная,0,0,1,3,14,0.0,0,0
422,422,",",0,1,0,0,1,0.0,0,0
423,423,бессимптомная,0,0,1,3,13,0.0,0,0
424,424,),0,1,0,0,1,0.0,0,0
425,425,форма,0,0,1,3,5,0.0,0,1
426,426,ПГПТ,1,0,1,0,4,1.0,1,0
427,427,",",0,1,0,0,1,0.0,0,0
428,428,которой,0,0,1,3,7,0.0,0,1
429,429,отсутствуют,0,0,1,3,11,0.0,0,1
430,430,характерные,0,0,1,3,11,0.0,0,1
431,431,манифестной,0,0,1,3,11,0.0,0,0
432,432,формы,0,0,1,3,5,0.0,0,1
433,433,проявления,0,0,1,3,10,0.0,0,1
434,434,стороны,0,0,1,3,7,0.0,0,1
435,435,костей,0,0,1,3,6,0.0,0,1
436,436,",",0,1,0,0,1,0.0,0,0
437,437,почек,0,0,1,3,5,0.0,0,1
438,438,внутренних,0,0,1,3,10,0.0,0,1
439,439,органов,0,0,1,3,7,0.0,0,1
440,440,.,0,1,0,0,1,0.0,0,0
441,441,Несмотря,0,0,1,3,8,0.125,0,1
442,442,некоторые,0,0,1,3,9,0.0,0,1
443,443,пациенты,0,0,1,3,8,0.0,0,1
444,444,мягкой,0,0,1,3,6,0.0,0,1
445,445,формой,0,0,1,3,6,0.0,0,1
446,446,ПГПТ,1,0,1,0,4,1.0,1,0
447,447,рассматриваются,0,0,1,3,15,0.0,0,0
448,448,«,0,1,0,0,1,0.0,0,0
449,449,бессимптомные,0,0,1,3,13,0.0,0,0
450,450,»,0,1,0,0,1,0.0,0,0
451,451,",",0,1,0,0,1,0.0,0,0
452,452,",",0,1,0,0,1,0.0,0,0
453,453,менее,0,0,1,3,5,0.0,0,1
454,454,",",0,1,0,0,1,0.0,0,0
455,455,могут,0,0,1,3,5,0.0,0,1
456,456,иметь,0,0,1,3,5,0.0,0,1
457,457,место,0,0,1,3,5,0.0,0,1
458,458,различные,0,0,1,3,9,0.0,0,1
459,459,проблемы,0,0,1,3,8,0.0,0,1
460,460,",",0,1,0,0,1,0.0,0,0
461,461,связанные,0,0,1,3,9,0.0,0,1
462,462,заболеваниями,0,0,1,3,13,0.0,0,1
463,463,",",0,1,0,0,1,0.0,0,0
464,464,которые,0,0,1,3,7,0.0,0,1
465,465,способствуют,0,0,1,3,12,0.0,0,1
466,466,ухудшению,0,0,1,3,9,0.0,0,1
467,467,качества,0,0,1,3,8,0.0,0,1
468,468,жизни,0,0,1,3,5,0.0,0,1
469,469,больных,0,0,1,3,7,0.0,0,1
470,470,которые,0,0,1,3,7,0.0,0,1
471,471,целесообразно,0,0,1,3,13,0.0,0,0
472,472,оценивать,0,0,1,3,9,0.0,0,1
473,473,мониторировать,0,0,1,3,14,0.0,0,0
474,474,.,0,1,0,0,1,0.0,0,0
475,475,Хирургическое,0,0,1,3,13,0.07692307692307693,0,1
476,476,лечение,0,0,1,3,7,0.0,0,1
477,477,является,0,0,1,3,8,0.0,0,1
478,478,радикальным,0,0,1,3,11,0.0,0,1
479,479,наиболее,0,0,1,3,8,0.0,0,1
480,480,эффективным,0,0,1,3,11,0.0,0,1
481,481,методом,0,0,1,3,7,0.0,0,1
482,482,лечения,0,0,1,3,7,0.0,0,1
483,483,ПГПТ,1,0,1,0,4,1.0,1,0
484,484,.,0,1,0,0,1,0.0,0,0
485,485,По,0,0,1,3,2,0.5,0,1
486,486,данным,0,0,1,3,6,0.0,0,1
487,487,ряда,0,0,1,3,4,0.0,0,1
488,488,исследований,0,0,1,3,12,0.0,0,1
489,489,показано,0,0,1,3,8,0.0,0,1
490,490,",",0,1,0,0,1,0.0,0,0
491,491,паратиреоидэктомия,0,0,1,3,18,0.0,0,0
492,492,(,0,1,0,0,1,0.0,0,0
493,493,ПТЭ,1,0,1,3,3,1.0,1,0
494,494,),0,1,0,0,1,0.0,0,0
495,495,приводит,0,0,1,3,8,0.0,0,1
496,496,улучшению,0,0,1,3,9,0.0,0,1
497,497,показателей,0,0,1,3,11,0.0,0,1
498,498,качества,0,0,1,3,8,0.0,0,1
499,499,жизни,0,0,1,3,5,0.0,0,1
500,500,больных,0,0,1,3,7,0.0,0,1
501,501,ПГПТ,1,0,1,0,4,1.0,1,0
502,502,.,0,1,0,0,1,0.0,0,0
503,503,Использование,0,0,1,3,13,0.07692307692307693,0,1
504,504,информации,0,0,1,3,10,0.0,0,1
505,505,",",0,1,0,0,1,0.0,0,0
506,506,полученной,0,0,1,3,10,0.0,0,1
507,507,напрямую,0,0,1,3,8,0.0,0,1
508,508,пациента,0,0,1,3,8,0.0,0,1
509,509,",",0,1,0,0,1,0.0,0,0
510,510,анализе,0,0,1,3,7,0.0,0,1
511,511,клинических,0,0,1,3,11,0.0,0,1
512,512,проявлений,0,0,1,3,10,0.0,0,1
513,513,заболевания,0,0,1,3,11,0.0,0,1
514,514,оценке,0,0,1,3,6,0.0,0,1
515,515,динамики,0,0,1,3,8,0.0,0,1
516,516,симптомов,0,0,1,3,9,0.0,0,1
517,517,процессе,0,0,1,3,8,0.0,0,1
518,518,лечения,0,0,1,3,7,0.0,0,1
