,Unnamed: 0,token,is_abbreviation,special_symbols,letters_numbers_combination,vowels_consonants_combination,get_token_length,upper_letters_rate,upper_letters_inside,is_in_dictionary
232,232,ВРТ,1,0,1,0,3,1.0,1,0
233,233,",",0,1,0,0,1,0.0,0,0
234,234,восполнение,0,0,1,3,11,0.0,0,1
235,235,приводить,0,0,1,3,9,0.0,0,1
236,236,повышению,0,0,1,3,9,0.0,0,1
237,237,частоты,0,0,1,3,7,0.0,0,1
238,238,наступления,0,0,1,3,11,0.0,0,1
239,239,беременности,0,0,1,3,12,0.0,0,1
240,240,.,0,1,0,0,1,0.0,0,0
241,241,При,0,0,1,3,3,0.3333333333333333,0,1
242,242,идиопатическом,0,0,1,3,14,0.0,0,0
243,243,бесплодии,0,0,1,3,9,0.0,0,1
244,244,связи,0,0,1,3,5,0.0,0,1
245,245,выявлено,0,0,1,3,8,0.0,0,1
246,246,.,0,1,0,0,1,0.0,0,0
247,247,Таким,0,0,1,3,5,0.2,0,1
248,248,образом,0,0,1,3,7,0.0,0,0
249,249,",",0,1,0,0,1,0.0,0,0
250,250,роль,0,0,1,3,4,0.0,0,1
251,251,витамина,0,0,1,3,8,0.0,0,1
252,252,D,0,0,1,0,1,1.0,0,0
253,253,патогенезе,0,0,1,3,10,0.0,0,1
254,254,бесплодия,0,0,1,3,9,0.0,0,1
255,255,требует,0,0,1,3,7,0.0,0,1
256,256,дальнейшего,0,0,1,3,11,0.0,0,1
257,257,изучения,0,0,1,3,8,0.0,0,1
258,258,",",0,1,0,0,1,0.0,0,0
259,259,возможности,0,0,1,3,11,0.0,0,1
260,260,терапии,0,0,1,3,7,0.0,0,1
261,261,целью,0,0,1,3,5,0.0,0,1
262,262,повышения,0,0,1,3,9,0.0,0,1
263,263,эффективности,0,0,1,3,13,0.0,0,1
264,264,методов,0,0,1,3,7,0.0,0,1
265,265,лечения,0,0,1,3,7,0.0,0,1
266,266,бесплодия,0,0,1,3,9,0.0,0,1
267,267,программ,0,0,1,3,8,0.0,0,1
268,268,ВРТ,1,0,1,0,3,1.0,1,0
269,269,.,0,1,0,0,1,0.0,0,0
270,270,ВВЕДЕНИЕ,0,0,1,3,8,1.0,1,1
271,271,Рецепторы,0,0,1,3,9,0.1111111111111111,0,1
272,272,витамину,0,0,1,3,8,0.0,0,1
273,273,D,0,0,1,0,1,1.0,0,0
274,274,обнаружены,0,0,1,3,10,0.0,0,0
275,275,органах,0,0,1,3,7,0.0,0,1
276,276,репродуктивной,0,0,1,3,14,0.0,0,1
277,277,системы,0,0,1,3,7,0.0,0,1
278,278,женщин,0,0,1,3,6,0.0,0,1
279,279,",",0,1,0,0,1,0.0,0,0
280,280,мужчин,0,0,1,3,6,0.0,0,1
281,281,.,0,1,0,0,1,0.0,0,0
282,282,На,0,0,1,3,2,0.5,0,1
283,283,основании,0,0,1,3,9,0.0,0,1
284,284,имеющихся,0,0,1,3,9,0.0,0,1
285,285,данных,0,0,1,3,6,0.0,0,1
286,286,складывается,0,0,1,3,12,0.0,0,1
287,287,впечатление,0,0,1,3,11,0.0,0,1
288,288,",",0,1,0,0,1,0.0,0,0
289,289,участвует,0,0,1,3,9,0.0,0,1
290,290,многих,0,0,1,3,6,0.0,0,1
291,291,процессах,0,0,1,3,9,0.0,0,1
292,292,регуляции,0,0,1,3,9,0.0,0,1
293,293,фертильности,0,0,1,3,12,0.0,0,1
294,294,:,0,1,0,0,1,0.0,0,0
295,295,синтеза,0,0,1,3,7,0.0,0,1
296,296,половых,0,0,1,3,7,0.0,0,1
297,297,гормонов,0,0,1,3,8,0.0,0,1
298,298,(,0,1,0,0,1,0.0,0,0
299,299,частности,0,0,1,3,9,0.0,0,1
300,300,",",0,1,0,0,1,0.0,0,0
301,301,прогестерона,0,0,1,3,12,0.0,0,0
302,302,),0,1,0,0,1,0.0,0,0
303,303,имплантации,0,0,1,3,11,0.0,0,1
304,304,эмбриона,0,0,1,3,8,0.0,0,1
305,305,.,0,1,0,0,1,0.0,0,0
306,306,Роль,0,0,1,3,4,0.25,0,1
307,307,витамина,0,0,1,3,8,0.0,0,1
308,308,D,0,0,1,0,1,1.0,0,0
309,309,активно,0,0,1,3,7,0.0,0,0
310,310,изучается,0,0,1,3,9,0.0,0,0
311,311,гинзаболеваниях,1,0,1,3,15,0.0,0,0
312,312,",",0,1,0,0,1,0.0,0,0
313,313,ок-щих,1,1,1,3,6,0.0,0,0
314,314,влияние,0,0,1,3,7,0.0,0,1
315,315,наступление,0,0,1,3,11,0.0,0,1
316,316,беременности,0,0,1,3,12,0.0,0,1
317,317,:,0,1,0,0,1,0.0,0,0
318,318,это,0,0,1,3,3,0.0,0,1
319,319,синдром,0,0,1,3,7,0.0,0,1
320,320,поликистозных,0,0,1,3,13,0.0,0,0
321,321,яичников,0,0,1,3,8,0.0,0,1
322,322,(,0,1,0,0,1,0.0,0,0
323,323,СПКЯ,1,0,1,3,4,1.0,1,0
324,324,),0,1,0,0,1,0.0,0,0
325,325,",",0,1,0,0,1,0.0,0,0
326,326,эндометриоз,0,0,1,3,11,0.0,0,0
327,327,",",0,1,0,0,1,0.0,0,0
328,328,первичная,0,0,1,3,9,0.0,0,1
329,329,недостаточность,0,0,1,3,15,0.0,0,1
330,330,яичников,0,0,1,3,8,0.0,0,1
331,331,",",0,1,0,0,1,0.0,0,0
332,332,миома,0,0,1,3,5,0.0,0,1
333,333,матки,0,0,1,3,5,0.0,0,1
334,334,онкзаболевания,1,0,1,3,14,0.0,0,0
335,335,.,0,1,0,0,1,0.0,0,0
336,336,Однако,0,0,1,3,6,0.16666666666666666,0,1
337,337,сегодняшний,0,0,1,3,11,0.0,0,1
338,338,день,0,0,1,3,4,0.0,0,0
339,339,можем,0,0,1,3,5,0.0,0,1
340,340,сделать,0,0,1,3,7,0.0,0,1
341,341,однозначных,0,0,1,3,11,0.0,0,1
342,342,выводов,0,0,1,3,7,0.0,0,1
343,343,связи,0,0,1,3,5,0.0,0,1
344,344,уровня,0,0,1,3,6,0.0,0,0
345,345,витамина,0,0,1,3,8,0.0,0,1
346,346,D,0,0,1,0,1,1.0,0,0
347,347,бесплодием,0,0,1,3,10,0.0,0,1
348,348,эффективностью,0,0,1,3,14,0.0,0,1
349,349,лечения,0,0,1,3,7,0.0,0,1
350,350,.,0,1,0,0,1,0.0,0,0
351,351,Далее,0,0,1,3,5,0.2,0,1
352,352,представлен,0,0,1,3,11,0.0,0,1
353,353,обзор,0,0,1,3,5,0.0,0,0
354,354,исследований,0,0,1,3,12,0.0,0,1
355,355,",",0,1,0,0,1,0.0,0,0
356,356,изучающих,0,0,1,3,9,0.0,0,1
357,357,участие,0,0,1,3,7,0.0,0,1
358,358,витамина,0,0,1,3,8,0.0,0,1
359,359,D,0,0,1,0,1,1.0,0,0
360,360,формировании,0,0,1,3,12,0.0,0,1
361,361,женского,0,0,1,3,8,0.0,0,1
362,362,мужского,0,0,1,3,8,0.0,0,1
363,363,бесплодия,0,0,1,3,9,0.0,0,1
364,364,",",0,1,0,0,1,0.0,0,0
365,365,также,0,0,1,3,5,0.0,0,1
366,366,влияние,0,0,1,3,7,0.0,0,1
367,367,эффективность,0,0,1,3,13,0.0,0,1
368,368,лечения,0,0,1,3,7,0.0,0,1
369,369,",",0,1,0,0,1,0.0,0,0
370,370,числе,0,0,1,3,5,0.0,0,1
371,371,помощью,0,0,1,3,7,0.0,0,1
372,372,вспомогательных,0,0,1,3,15,0.0,0,1
373,373,репродуктивных,0,0,1,3,14,0.0,0,1
374,374,технологий,0,0,1,3,10,0.0,0,1
375,375,(,0,1,0,0,1,0.0,0,0
376,376,ВРТ,1,0,1,0,3,1.0,1,0
377,377,),0,1,0,0,1,0.0,0,0
378,378,.,0,1,0,0,1,0.0,0,0
379,379,ЦЕЛЬ,0,0,1,3,4,1.0,1,1
380,380,ИССЛЕДОВАНИЯ,0,0,1,3,12,1.0,1,1
381,381,Провести,0,0,1,3,8,0.125,0,1
382,382,анализ,0,0,1,3,6,0.0,0,1
383,383,современных,0,0,1,3,11,0.0,0,1
384,384,лит,1,0,1,3,3,0.0,0,0
385,385,данных,0,0,1,3,6,0.0,0,1
386,386,роли,0,0,1,3,4,0.0,0,1
387,387,витамина,0,0,1,3,8,0.0,0,1
388,388,D,0,0,1,0,1,1.0,0,0
389,389,регуляции,0,0,1,3,9,0.0,0,1
390,390,репр,1,0,1,3,4,0.0,0,0
391,391,функции,0,0,1,3,7,0.0,0,1
392,392,влиянии,0,0,1,3,7,0.0,0,1
393,393,результаты,0,0,1,3,10,0.0,0,1
394,394,исп-ния,1,1,1,3,7,0.0,0,0
395,395,ВРТ,1,0,1,0,3,1.0,1,0
396,396,лечении,0,0,1,3,7,0.0,0,1
397,397,бесплодия,0,0,1,3,9,0.0,0,1
398,398,.,0,1,0,0,1,0.0,0,0
399,399,МАТЕРИАЛЫ,0,0,1,3,9,1.0,1,1
400,400,И,0,0,1,3,1,1.0,0,1
401,401,МЕТОДЫ,0,0,1,3,6,1.0,1,1
402,402,Проведен,0,0,1,3,8,0.125,0,1
403,403,поиск,0,0,1,3,5,0.0,0,1
404,404,лит,1,0,1,3,3,0.0,0,0
405,405,источников,0,0,1,3,10,0.0,0,1
406,406,",",0,1,0,0,1,0.0,0,0
407,407,опубликованных,0,0,1,3,14,0.0,0,1
408,408,базе,0,0,1,3,4,0.0,0,1
409,409,данных,0,0,1,3,6,0.0,0,1
410,410,NSBI,0,0,1,3,4,1.0,1,0
411,411,PubMed,0,0,1,3,6,0.3333333333333333,1,0
412,412,",",0,1,0,0,1,0.0,0,0
413,413,Medline,0,0,1,3,7,0.14285714285714285,0,0
414,414,др,1,0,1,0,2,0.0,0,0
415,415,.,0,1,0,0,1,0.0,0,0
416,416,глубиной,0,0,1,3,8,0.0,0,1
417,417,поиска,0,0,1,3,6,0.0,0,1
418,418,20,0,0,2,0,2,0.0,0,0
419,419,лет,0,0,1,3,3,0.0,0,1
420,420,.,0,1,0,0,1,0.0,0,0
421,421,Было,0,0,1,3,4,0.25,0,1
422,422,проанализировано,0,0,1,3,16,0.0,0,1
423,423,135,0,0,2,0,3,0.0,0,0
424,424,источников,0,0,1,3,10,0.0,0,1
425,425,данной,0,0,1,3,6,0.0,0,1
426,426,теме,0,0,1,3,4,0.0,0,1
427,427,",",0,1,0,0,1,0.0,0,0
428,428,которых,0,0,1,3,7,0.0,0,1
429,429,54,0,0,2,0,2,0.0,0,0
430,430,включены,0,0,1,3,8,0.0,0,1
431,431,данный,0,0,1,3,6,0.0,0,1
432,432,обзор,0,0,1,3,5,0.0,0,0
433,433,.,0,1,0,0,1,0.0,0,0
434,434,Для,0,0,1,3,3,0.3333333333333333,0,1
435,435,расширения,0,0,1,3,10,0.0,0,1
436,436,поиска,0,0,1,3,6,0.0,0,1
437,437,использовались,0,0,1,3,14,0.0,0,0
438,438,ссылки,0,0,1,3,6,0.0,0,1
439,439,некоторых,0,0,1,3,9,0.0,0,1
440,440,статей,0,0,1,3,6,0.0,0,1
441,441,.,0,1,0,0,1,0.0,0,0
442,442,ВИТАМИН,0,0,1,3,7,1.0,1,1
443,443,D,0,0,1,0,1,1.0,0,0
444,444,И,0,0,1,3,1,1.0,0,1
445,445,РЕПРОДУКТИВНАЯ,0,0,1,3,14,1.0,1,1
446,446,ФУНКЦИЯ,0,0,1,3,7,1.0,1,1
447,447,ЖЕНЩИН,0,0,1,3,6,1.0,1,1
448,448,Нед-ть,1,1,1,3,6,0.16666666666666666,0,0
449,449,дефицит,0,0,1,3,7,0.0,0,1
450,450,витамина,0,0,1,3,8,0.0,0,1
451,451,D,0,0,1,0,1,1.0,0,0
452,452,встречаются,0,0,1,3,11,0.0,0,1
453,453,60,0,0,2,0,2,0.0,0,0
454,454,%,0,1,0,0,1,0.0,0,0
455,455,взрослых,0,0,1,3,8,0.0,0,1
456,456,.,0,1,0,0,1,0.0,0,0
457,457,Среди,0,0,1,3,5,0.2,0,1
458,458,пациенток,0,0,1,3,9,0.0,0,1
459,459,бесплодием,0,0,1,3,10,0.0,0,1
460,460,получены,0,0,1,3,8,0.0,0,1
461,461,значимые,0,0,1,3,8,0.0,0,1
462,462,цифры,0,0,1,3,5,0.0,0,1
463,463,:,0,1,0,0,1,0.0,0,0
464,464,итальянском,0,0,1,3,11,0.0,0,1
465,465,исследовании,0,0,1,3,12,0.0,0,1
466,466,низкие,0,0,1,3,6,0.0,0,1
467,467,уровни,0,0,1,3,6,0.0,0,0
468,468,витамина,0,0,1,3,8,0.0,0,1
469,469,D,0,0,1,0,1,1.0,0,0
470,470,описаны,0,0,1,3,7,0.0,0,1
471,471,"77,4",0,1,2,0,4,0.0,0,0
472,472,%,0,1,0,0,1,0.0,0,0
473,473,женщин,0,0,1,3,6,0.0,0,1
474,474,",",0,1,0,0,1,0.0,0,0
475,475,немецком,0,0,1,3,8,0.0,0,1
476,476,—,0,1,0,0,1,0.0,0,0
477,477,"81,3",0,1,2,0,4,0.0,0,0
478,478,%,0,1,0,0,1,0.0,0,0
479,479,"98,2",0,1,2,0,4,0.0,0,0
480,480,%,0,1,0,0,1,0.0,0,0
481,481,зависимости,0,0,1,3,11,0.0,0,1
482,482,центра,0,0,1,3,6,0.0,0,1
483,483,.,0,1,0,0,1,0.0,0,0
484,484,Точные,0,0,1,3,6,0.16666666666666666,0,1
485,485,механизмы,0,0,1,3,9,0.0,0,1
486,486,участия,0,0,1,3,7,0.0,0,1
487,487,витамина,0,0,1,3,8,0.0,0,1
488,488,D,0,0,1,0,1,1.0,0,0
489,489,реализации,0,0,1,3,10,0.0,0,1
490,490,РФ,1,0,1,0,2,1.0,1,0
491,491,остаются,0,0,1,3,8,0.0,0,1
492,492,конца,0,0,1,3,5,0.0,0,1
493,493,изученными,0,0,1,3,10,0.0,0,1
494,494,.,0,1,0,0,1,0.0,0,0
495,495,Большинство,0,0,1,3,11,0.09090909090909091,0,1
496,496,имеющихся,0,0,1,3,9,0.0,0,1
497,497,сегодняшний,0,0,1,3,11,0.0,0,1
498,498,день,0,0,1,3,4,0.0,0,0
499,499,данных,0,0,1,3,6,0.0,0,1
500,500,получено,0,0,1,3,8,0.0,0,1
501,501,исследованиях,0,0,1,3,13,0.0,0,1
502,502,животных,0,0,1,3,8,0.0,0,1
503,503,in,0,0,1,3,2,0.0,0,0
504,504,vitro,0,0,1,3,5,0.0,0,0
505,505,.,0,1,0,0,1,0.0,0,0
506,506,В,0,0,1,0,1,1.0,0,1
507,507,экспериментах,0,0,1,3,13,0.0,0,1
508,508,животных,0,0,1,3,8,0.0,0,1
509,509,продемонстрирована,0,0,1,3,18,0.0,0,1
510,510,четкая,0,0,1,3,6,0.0,0,0
511,511,связь,0,0,1,3,5,0.0,0,1
512,512,недостаточностью,0,0,1,3,16,0.0,0,1
513,513,витамина,0,0,1,3,8,0.0,0,1
514,514,D,0,0,1,0,1,1.0,0,0
515,515,фертильностью,0,0,1,3,13,0.0,0,1
516,516,.,0,1,0,0,1,0.0,0,0
517,517,У,0,0,1,3,1,1.0,0,1
518,518,мышей,0,0,1,3,5,0.0,0,1
519,519,нулевым,0,0,1,3,7,0.0,0,1
520,520,уровнем,0,0,1,3,7,0.0,0,0
521,521,репродуктивная,0,0,1,3,14,0.0,0,1
522,522,функция,0,0,1,3,7,0.0,0,1
523,523,снижена,0,0,1,3,7,0.0,0,1
524,524,75,0,0,2,0,2,0.0,0,0
525,525,%,0,1,0,0,1,0.0,0,0
526,526,.,0,1,0,0,1,0.0,0,0
527,527,Аналогичные,0,0,1,3,11,0.09090909090909091,0,1
528,528,результаты,0,0,1,3,10,0.0,0,1
529,529,получены,0,0,1,3,8,0.0,0,1
530,530,крысах,0,0,1,3,6,0.0,0,1
