,Unnamed: 0,token,is_abbreviation,special_symbols,letters_numbers_combination,vowels_consonants_combination,get_token_length,upper_letters_rate,upper_letters_inside,is_in_dictionary
180,180,У,0,0,1,3,1,1.0,0,1
181,181,мужчин,0,0,1,3,6,0.0,0,1
182,182,не,0,0,1,3,2,0.0,0,1
183,183,получено,0,0,1,3,8,0.0,0,1
184,184,однозначных,0,0,1,3,11,0.0,0,1
185,185,данных,0,0,1,3,6,0.0,0,1
186,186,о,0,0,1,3,1,0.0,0,1
187,187,влиянии,0,0,1,3,7,0.0,0,1
188,188,уровня,0,0,1,3,6,0.0,0,0
189,189,витамина,0,0,1,3,8,0.0,0,1
190,190,D,0,0,1,0,1,1.0,0,0
191,191,на,0,0,1,3,2,0.0,0,1
192,192,показатели,0,0,1,3,10,0.0,0,1
193,193,спермограммы,0,0,1,3,12,0.0,0,0
194,194,",",0,1,0,0,1,0.0,0,0
195,195,но,0,0,1,3,2,0.0,0,1
196,196,продемонстрировано,0,0,1,3,18,0.0,0,1
197,197,снижение,0,0,1,3,8,0.0,0,1
198,198,частоты,0,0,1,3,7,0.0,0,1
199,199,наступления,0,0,1,3,11,0.0,0,1
200,200,беременности,0,0,1,3,12,0.0,0,1
201,201,при,0,0,1,3,3,0.0,0,1
202,202,ИО,1,0,1,3,2,1.0,1,0
203,203,в,0,0,1,0,1,0.0,0,1
204,204,парах,0,0,1,3,5,0.0,0,1
205,205,",",0,1,0,0,1,0.0,0,0
206,206,где,0,0,1,3,3,0.0,0,1
207,207,у,0,0,1,3,1,0.0,0,1
208,208,мужчины,0,0,1,3,7,0.0,0,1
209,209,было,0,0,1,3,4,0.0,0,1
210,210,выявлено,0,0,1,3,8,0.0,0,1
211,211,деф,1,0,1,3,3,0.0,0,0
212,212,.,0,1,0,0,1,0.0,0,0
213,213,состояние,0,0,1,3,9,0.0,0,1
214,214,.,0,1,0,0,1,0.0,0,0
215,215,Метаанализ,0,0,1,3,10,0.1,0,0
216,216,",",0,1,0,0,1,0.0,0,0
217,217,опубликованный,0,0,1,3,14,0.0,0,1
218,218,в,0,0,1,0,1,0.0,0,1
219,219,2017,0,0,2,0,4,0.0,0,0
220,220,г.,1,1,1,0,2,0.0,0,0
221,221,",",0,1,0,0,1,0.0,0,0
222,222,показал,0,0,1,3,7,0.0,0,1
223,223,снижение,0,0,1,3,8,0.0,0,1
224,224,частоты,0,0,1,3,7,0.0,0,1
225,225,наступления,0,0,1,3,11,0.0,0,1
226,226,беременности,0,0,1,3,12,0.0,0,1
227,227,и,0,0,1,3,1,0.0,0,1
228,228,родов,0,0,1,3,5,0.0,0,1
229,229,в,0,0,1,0,1,0.0,0,1
230,230,результате,0,0,1,3,10,0.0,0,1
231,231,применения,0,0,1,3,10,0.0,0,1
232,232,ВРТ,1,0,1,0,3,1.0,1,0
233,233,у,0,0,1,3,1,0.0,0,1
234,234,женщин,0,0,1,3,6,0.0,0,1
235,235,с,0,0,1,0,1,0.0,0,1
236,236,низким,0,0,1,3,6,0.0,0,1
237,237,уровнем,0,0,1,3,7,0.0,0,0
238,238,витамина,0,0,1,3,8,0.0,0,1
239,239,D.,0,1,1,0,2,0.5,0,0
240,240,При,0,0,1,3,3,0.3333333333333333,0,1
241,241,этом,0,0,1,3,4,0.0,0,1
242,242,авторам,0,0,1,3,7,0.0,0,1
243,243,не,0,0,1,3,2,0.0,0,1
244,244,удалось,0,0,1,3,7,0.0,0,1
245,245,установить,0,0,1,3,10,0.0,0,1
246,246,",",0,1,0,0,1,0.0,0,0
247,247,связано,0,0,1,3,7,0.0,0,1
248,248,ли,0,0,1,3,2,0.0,0,1
249,249,это,0,0,1,3,3,0.0,0,1
250,250,с,0,0,1,0,1,0.0,0,1
251,251,действием,0,0,1,3,9,0.0,0,1
252,252,витамина,0,0,1,3,8,0.0,0,1
253,253,D,0,0,1,0,1,1.0,0,0
254,254,на,0,0,1,3,2,0.0,0,1
255,255,качество,0,0,1,3,8,0.0,0,1
256,256,ооцита,0,0,1,3,6,0.0,0,0
257,257,или,0,0,1,3,3,0.0,0,1
258,258,на,0,0,1,3,2,0.0,0,1
259,259,эндометрий,0,0,1,3,10,0.0,0,1
260,260,.,0,1,0,0,1,0.0,0,0
261,261,Возможно,0,0,1,3,8,0.125,0,1
262,262,",",0,1,0,0,1,0.0,0,0
263,263,что,0,0,1,3,3,0.0,0,1
264,264,его,0,0,1,3,3,0.0,0,1
265,265,влияние,0,0,1,3,7,0.0,0,1
266,266,на,0,0,1,3,2,0.0,0,1
267,267,фертильность,0,0,1,3,12,0.0,0,1
268,268,реализуется,0,0,1,3,11,0.0,0,1
269,269,не,0,0,1,3,2,0.0,0,1
270,270,при,0,0,1,3,3,0.0,0,1
271,271,всех,0,0,1,3,4,0.0,0,1
272,272,формах,0,0,1,3,6,0.0,0,1
273,273,бесплодия,0,0,1,3,9,0.0,0,1
274,274,.,0,1,0,0,1,0.0,0,0
275,275,Например,0,0,1,3,8,0.125,0,1
276,276,",",0,1,0,0,1,0.0,0,0
277,277,при,0,0,1,3,3,0.0,0,1
278,278,ановуляторном,0,0,1,3,13,0.0,0,0
279,279,бесплодии,0,0,1,3,9,0.0,0,1
280,280,",",0,1,0,0,1,0.0,0,0
281,281,обусловленном,0,0,1,3,13,0.0,0,0
282,282,синдромом,0,0,1,3,9,0.0,0,1
283,283,поликистозных,0,0,1,3,13,0.0,0,0
284,284,яичников,0,0,1,3,8,0.0,0,1
285,285,",",0,1,0,0,1,0.0,0,0
286,286,дефицит,0,0,1,3,7,0.0,0,1
287,287,витамина,0,0,1,3,8,0.0,0,1
288,288,D,0,0,1,0,1,1.0,0,0
289,289,оказывает,0,0,1,3,9,0.0,0,0
290,290,негативное,0,0,1,3,10,0.0,0,1
291,291,влияние,0,0,1,3,7,0.0,0,1
292,292,на,0,0,1,3,2,0.0,0,1
293,293,частоту,0,0,1,3,7,0.0,0,1
294,294,наступления,0,0,1,3,11,0.0,0,1
295,295,беременности,0,0,1,3,12,0.0,0,1
296,296,как,0,0,1,3,3,0.0,0,1
297,297,в,0,0,1,0,1,0.0,0,1
298,298,циклах,0,0,1,3,6,0.0,0,1
299,299,стимуляции,0,0,1,3,10,0.0,0,0
300,300,овуляции,0,0,1,3,8,0.0,0,1
301,301,",",0,1,0,0,1,0.0,0,0
302,302,так,0,0,1,3,3,0.0,0,1
303,303,и,0,0,1,3,1,0.0,0,1
304,304,при,0,0,1,3,3,0.0,0,1
305,305,применении,0,0,1,3,10,0.0,0,1
306,306,ВРТ,1,0,1,0,3,1.0,1,0
307,307,",",0,1,0,0,1,0.0,0,0
308,308,а,0,0,1,3,1,0.0,0,1
309,309,его,0,0,1,3,3,0.0,0,1
310,310,восполнение,0,0,1,3,11,0.0,0,1
311,311,может,0,0,1,3,5,0.0,0,1
312,312,приводить,0,0,1,3,9,0.0,0,1
313,313,к,0,0,1,0,1,0.0,0,1
314,314,повышению,0,0,1,3,9,0.0,0,1
315,315,частоты,0,0,1,3,7,0.0,0,1
316,316,наступления,0,0,1,3,11,0.0,0,1
317,317,беременности,0,0,1,3,12,0.0,0,1
318,318,.,0,1,0,0,1,0.0,0,0
319,319,При,0,0,1,3,3,0.3333333333333333,0,1
320,320,идиопатическом,0,0,1,3,14,0.0,0,0
321,321,бесплодии,0,0,1,3,9,0.0,0,1
322,322,такой,0,0,1,3,5,0.0,0,1
323,323,связи,0,0,1,3,5,0.0,0,1
324,324,выявлено,0,0,1,3,8,0.0,0,1
325,325,не,0,0,1,3,2,0.0,0,1
326,326,было,0,0,1,3,4,0.0,0,1
327,327,.,0,1,0,0,1,0.0,0,0
328,328,Таким,0,0,1,3,5,0.2,0,1
329,329,образом,0,0,1,3,7,0.0,0,0
330,330,",",0,1,0,0,1,0.0,0,0
331,331,роль,0,0,1,3,4,0.0,0,1
332,332,витамина,0,0,1,3,8,0.0,0,1
333,333,D,0,0,1,0,1,1.0,0,0
334,334,в,0,0,1,0,1,0.0,0,1
335,335,патогенезе,0,0,1,3,10,0.0,0,1
336,336,бесплодия,0,0,1,3,9,0.0,0,1
337,337,требует,0,0,1,3,7,0.0,0,1
338,338,дальнейшего,0,0,1,3,11,0.0,0,1
339,339,изучения,0,0,1,3,8,0.0,0,1
340,340,",",0,1,0,0,1,0.0,0,0
341,341,так,0,0,1,3,3,0.0,0,1
342,342,же,0,0,1,3,2,0.0,0,1
343,343,как,0,0,1,3,3,0.0,0,1
344,344,и,0,0,1,3,1,0.0,0,1
345,345,возможности,0,0,1,3,11,0.0,0,1
346,346,терапии,0,0,1,3,7,0.0,0,1
347,347,с,0,0,1,0,1,0.0,0,1
348,348,целью,0,0,1,3,5,0.0,0,1
349,349,повышения,0,0,1,3,9,0.0,0,1
350,350,эффективности,0,0,1,3,13,0.0,0,1
351,351,методов,0,0,1,3,7,0.0,0,1
352,352,лечения,0,0,1,3,7,0.0,0,1
353,353,бесплодия,0,0,1,3,9,0.0,0,1
354,354,и,0,0,1,3,1,0.0,0,1
355,355,программ,0,0,1,3,8,0.0,0,1
356,356,ВРТ,1,0,1,0,3,1.0,1,0
357,357,.,0,1,0,0,1,0.0,0,0
358,358,ВВЕДЕНИЕ,0,0,1,3,8,1.0,1,1
359,359,Рецепторы,0,0,1,3,9,0.1111111111111111,0,1
360,360,к,0,0,1,0,1,0.0,0,1
361,361,витамину,0,0,1,3,8,0.0,0,1
362,362,D,0,0,1,0,1,1.0,0,0
363,363,обнаружены,0,0,1,3,10,0.0,0,0
364,364,во,0,0,1,3,2,0.0,0,1
365,365,всех,0,0,1,3,4,0.0,0,1
366,366,органах,0,0,1,3,7,0.0,0,1
367,367,репродуктивной,0,0,1,3,14,0.0,0,1
368,368,системы,0,0,1,3,7,0.0,0,1
369,369,как,0,0,1,3,3,0.0,0,1
370,370,у,0,0,1,3,1,0.0,0,1
371,371,женщин,0,0,1,3,6,0.0,0,1
372,372,",",0,1,0,0,1,0.0,0,0
373,373,так,0,0,1,3,3,0.0,0,1
374,374,и,0,0,1,3,1,0.0,0,1
375,375,у,0,0,1,3,1,0.0,0,1
376,376,мужчин,0,0,1,3,6,0.0,0,1
377,377,.,0,1,0,0,1,0.0,0,0
378,378,На,0,0,1,3,2,0.5,0,1
379,379,основании,0,0,1,3,9,0.0,0,1
380,380,имеющихся,0,0,1,3,9,0.0,0,1
381,381,данных,0,0,1,3,6,0.0,0,1
382,382,складывается,0,0,1,3,12,0.0,0,1
383,383,впечатление,0,0,1,3,11,0.0,0,1
384,384,о,0,0,1,3,1,0.0,0,1
385,385,том,0,0,1,3,3,0.0,0,1
386,386,",",0,1,0,0,1,0.0,0,0
387,387,что,0,0,1,3,3,0.0,0,1
388,388,он,0,0,1,3,2,0.0,0,1
389,389,участвует,0,0,1,3,9,0.0,0,1
390,390,во,0,0,1,3,2,0.0,0,1
391,391,многих,0,0,1,3,6,0.0,0,1
392,392,процессах,0,0,1,3,9,0.0,0,1
393,393,регуляции,0,0,1,3,9,0.0,0,1
394,394,фертильности,0,0,1,3,12,0.0,0,1
395,395,:,0,1,0,0,1,0.0,0,0
396,396,от,0,0,1,3,2,0.0,0,1
397,397,синтеза,0,0,1,3,7,0.0,0,1
398,398,половых,0,0,1,3,7,0.0,0,1
399,399,гормонов,0,0,1,3,8,0.0,0,1
400,400,(,0,1,0,0,1,0.0,0,0
401,401,в,0,0,1,0,1,0.0,0,1
402,402,частности,0,0,1,3,9,0.0,0,1
403,403,",",0,1,0,0,1,0.0,0,0
404,404,прогестерона,0,0,1,3,12,0.0,0,0
405,405,),0,1,0,0,1,0.0,0,0
406,406,до,0,0,1,3,2,0.0,0,1
407,407,имплантации,0,0,1,3,11,0.0,0,1
408,408,эмбриона,0,0,1,3,8,0.0,0,1
409,409,.,0,1,0,0,1,0.0,0,0
410,410,Роль,0,0,1,3,4,0.25,0,1
411,411,витамина,0,0,1,3,8,0.0,0,1
412,412,D,0,0,1,0,1,1.0,0,0
413,413,активно,0,0,1,3,7,0.0,0,0
414,414,изучается,0,0,1,3,9,0.0,0,0
415,415,при,0,0,1,3,3,0.0,0,1
416,416,гинзаболеваниях,1,0,1,3,15,0.0,0,0
417,417,",",0,1,0,0,1,0.0,0,0
418,418,ок-щих,1,1,1,3,6,0.0,0,0
419,419,влияние,0,0,1,3,7,0.0,0,1
420,420,на,0,0,1,3,2,0.0,0,1
421,421,наступление,0,0,1,3,11,0.0,0,1
422,422,беременности,0,0,1,3,12,0.0,0,1
423,423,:,0,1,0,0,1,0.0,0,0
424,424,это,0,0,1,3,3,0.0,0,1
425,425,синдром,0,0,1,3,7,0.0,0,1
426,426,поликистозных,0,0,1,3,13,0.0,0,0
427,427,яичников,0,0,1,3,8,0.0,0,1
428,428,(,0,1,0,0,1,0.0,0,0
429,429,СПКЯ,1,0,1,3,4,1.0,1,0
430,430,),0,1,0,0,1,0.0,0,0
431,431,",",0,1,0,0,1,0.0,0,0
432,432,эндометриоз,0,0,1,3,11,0.0,0,0
433,433,",",0,1,0,0,1,0.0,0,0
434,434,первичная,0,0,1,3,9,0.0,0,1
435,435,недостаточность,0,0,1,3,15,0.0,0,1
436,436,яичников,0,0,1,3,8,0.0,0,1
437,437,",",0,1,0,0,1,0.0,0,0
438,438,миома,0,0,1,3,5,0.0,0,1
439,439,матки,0,0,1,3,5,0.0,0,1
440,440,и,0,0,1,3,1,0.0,0,1
441,441,онкзаболевания,1,0,1,3,14,0.0,0,0
442,442,.,0,1,0,0,1,0.0,0,0
443,443,Однако,0,0,1,3,6,0.16666666666666666,0,1
444,444,на,0,0,1,3,2,0.0,0,1
445,445,сегодняшний,0,0,1,3,11,0.0,0,1
446,446,день,0,0,1,3,4,0.0,0,0
447,447,мы,0,0,1,3,2,0.0,0,1
448,448,не,0,0,1,3,2,0.0,0,1
449,449,можем,0,0,1,3,5,0.0,0,1
450,450,сделать,0,0,1,3,7,0.0,0,1
451,451,однозначных,0,0,1,3,11,0.0,0,1
452,452,выводов,0,0,1,3,7,0.0,0,1
453,453,о,0,0,1,3,1,0.0,0,1
454,454,связи,0,0,1,3,5,0.0,0,1
455,455,уровня,0,0,1,3,6,0.0,0,0
456,456,витамина,0,0,1,3,8,0.0,0,1
457,457,D,0,0,1,0,1,1.0,0,0
458,458,с,0,0,1,0,1,0.0,0,1
459,459,бесплодием,0,0,1,3,10,0.0,0,1
460,460,и,0,0,1,3,1,0.0,0,1
461,461,эффективностью,0,0,1,3,14,0.0,0,1
462,462,его,0,0,1,3,3,0.0,0,1
463,463,лечения,0,0,1,3,7,0.0,0,1
464,464,.,0,1,0,0,1,0.0,0,0
465,465,Далее,0,0,1,3,5,0.2,0,1
466,466,представлен,0,0,1,3,11,0.0,0,1
467,467,обзор,0,0,1,3,5,0.0,0,0
468,468,исследований,0,0,1,3,12,0.0,0,1
469,469,",",0,1,0,0,1,0.0,0,0
470,470,изучающих,0,0,1,3,9,0.0,0,1
471,471,участие,0,0,1,3,7,0.0,0,1
472,472,витамина,0,0,1,3,8,0.0,0,1
473,473,D,0,0,1,0,1,1.0,0,0
474,474,в,0,0,1,0,1,0.0,0,1
475,475,формировании,0,0,1,3,12,0.0,0,1
476,476,женского,0,0,1,3,8,0.0,0,1
477,477,и,0,0,1,3,1,0.0,0,1
478,478,мужского,0,0,1,3,8,0.0,0,1
479,479,бесплодия,0,0,1,3,9,0.0,0,1
480,480,",",0,1,0,0,1,0.0,0,0
481,481,а,0,0,1,3,1,0.0,0,1
482,482,также,0,0,1,3,5,0.0,0,1
483,483,его,0,0,1,3,3,0.0,0,1
484,484,влияние,0,0,1,3,7,0.0,0,1
485,485,на,0,0,1,3,2,0.0,0,1
486,486,эффективность,0,0,1,3,13,0.0,0,1
487,487,лечения,0,0,1,3,7,0.0,0,1
488,488,",",0,1,0,0,1,0.0,0,0
489,489,в,0,0,1,0,1,0.0,0,1
490,490,том,0,0,1,3,3,0.0,0,1
491,491,числе,0,0,1,3,5,0.0,0,1
492,492,с,0,0,1,0,1,0.0,0,1
493,493,помощью,0,0,1,3,7,0.0,0,1
494,494,вспомогательных,0,0,1,3,15,0.0,0,1
495,495,репродуктивных,0,0,1,3,14,0.0,0,1
496,496,технологий,0,0,1,3,10,0.0,0,1
497,497,(,0,1,0,0,1,0.0,0,0
498,498,ВРТ,1,0,1,0,3,1.0,1,0
499,499,),0,1,0,0,1,0.0,0,0
500,500,.,0,1,0,0,1,0.0,0,0
501,501,ЦЕЛЬ,0,0,1,3,4,1.0,1,1
502,502,ИССЛЕДОВАНИЯ,0,0,1,3,12,1.0,1,1
503,503,Провести,0,0,1,3,8,0.125,0,1
504,504,анализ,0,0,1,3,6,0.0,0,1
505,505,современных,0,0,1,3,11,0.0,0,1
506,506,лит,1,0,1,3,3,0.0,0,0
507,507,данных,0,0,1,3,6,0.0,0,1
508,508,о,0,0,1,3,1,0.0,0,1
509,509,роли,0,0,1,3,4,0.0,0,1
510,510,витамина,0,0,1,3,8,0.0,0,1
511,511,D,0,0,1,0,1,1.0,0,0
512,512,в,0,0,1,0,1,0.0,0,1
513,513,регуляции,0,0,1,3,9,0.0,0,1
514,514,репр,1,0,1,3,4,0.0,0,0
515,515,функции,0,0,1,3,7,0.0,0,1
516,516,и,0,0,1,3,1,0.0,0,1
517,517,его,0,0,1,3,3,0.0,0,1
518,518,влиянии,0,0,1,3,7,0.0,0,1
519,519,на,0,0,1,3,2,0.0,0,1
520,520,результаты,0,0,1,3,10,0.0,0,1
521,521,исп-ния,1,1,1,3,7,0.0,0,0
522,522,ВРТ,1,0,1,0,3,1.0,1,0
523,523,при,0,0,1,3,3,0.0,0,1
524,524,лечении,0,0,1,3,7,0.0,0,1
525,525,бесплодия,0,0,1,3,9,0.0,0,1
526,526,.,0,1,0,0,1,0.0,0,0
527,527,МАТЕРИАЛЫ,0,0,1,3,9,1.0,1,1
528,528,И,0,0,1,3,1,1.0,0,1
529,529,МЕТОДЫ,0,0,1,3,6,1.0,1,1
530,530,Проведен,0,0,1,3,8,0.125,0,1
531,531,поиск,0,0,1,3,5,0.0,0,1
532,532,лит,1,0,1,3,3,0.0,0,0
533,533,источников,0,0,1,3,10,0.0,0,1
534,534,",",0,1,0,0,1,0.0,0,0
535,535,опубликованных,0,0,1,3,14,0.0,0,1
536,536,в,0,0,1,0,1,0.0,0,1
537,537,базе,0,0,1,3,4,0.0,0,1
538,538,данных,0,0,1,3,6,0.0,0,1
539,539,NSBI,0,0,1,3,4,1.0,1,0
540,540,PubMed,0,0,1,3,6,0.3333333333333333,1,0
