,Unnamed: 0,token,is_abbreviation,special_symbols,letters_numbers_combination,vowels_consonants_combination,get_token_length,upper_letters_rate,upper_letters_inside,is_in_dictionary
170,170,инсулина,0,0,1,3,8,0.0,0,1
171,171,в,0,0,1,0,1,0.0,0,1
172,172,метаболической,0,0,1,3,14,0.0,0,1
173,173,регуляции,0,0,1,3,9,0.0,0,1
174,174,секреции,0,0,1,3,8,0.0,0,1
175,175,гормона,0,0,1,3,7,0.0,0,1
176,176,роста,0,0,1,3,5,0.0,0,1
177,177,.,0,1,0,0,1,0.0,0,0
178,178,При,0,0,1,3,3,0.3333333333333333,0,1
179,179,этом,0,0,1,3,4,0.0,0,1
180,180,важно,0,0,1,3,5,0.0,0,1
181,181,учитывать,0,0,1,3,9,0.0,0,0
182,182,",",0,1,0,0,1,0.0,0,0
183,183,что,0,0,1,3,3,0.0,0,1
184,184,исследования,0,0,1,3,12,0.0,0,1
185,185,на,0,0,1,3,2,0.0,0,1
186,186,животных,0,0,1,3,8,0.0,0,1
187,187,моделях,0,0,1,3,7,0.0,0,1
188,188,затруднены,0,0,1,3,10,0.0,0,1
189,189,межвидовыми,0,0,1,3,11,0.0,0,1
190,190,различиями,0,0,1,3,10,0.0,0,1
191,191,в,0,0,1,0,1,0.0,0,1
192,192,ответе,0,0,1,3,6,0.0,0,1
193,193,гормона,0,0,1,3,7,0.0,0,1
194,194,роста,0,0,1,3,5,0.0,0,1
195,195,на,0,0,1,3,2,0.0,0,1
196,196,нагрузку,0,0,1,3,8,0.0,0,1
197,197,глюкозой,0,0,1,3,8,0.0,0,1
198,198,",",0,1,0,0,1,0.0,0,0
199,199,и,0,0,1,3,1,0.0,0,1
200,200,единственной,0,0,1,3,12,0.0,0,1
201,201,возможной,0,0,1,3,9,0.0,0,1
202,202,доступной,0,0,1,3,9,0.0,0,1
203,203,моделью,0,0,1,3,7,0.0,0,1
204,204,у,0,0,1,3,1,0.0,0,1
205,205,здоровых,0,0,1,3,8,0.0,0,1
206,206,людей,0,0,1,3,5,0.0,0,1
207,207,авторам,0,0,1,3,7,0.0,0,1
208,208,представляется,0,0,1,3,14,0.0,0,1
209,209,использование,0,0,1,3,13,0.0,0,1
210,210,гиперинсулинемического,0,0,1,3,22,0.0,0,0
211,211,эугликемического,0,0,1,3,16,0.0,0,0
212,212,клэмп-теста,0,1,1,3,11,0.0,0,0
213,213,.,0,1,0,0,1,0.0,0,0
214,214,Гормон,0,0,1,3,6,0.16666666666666666,0,1
215,215,роста,0,0,1,3,5,0.0,0,1
216,216,(,0,1,0,0,1,0.0,0,0
217,217,ГР,1,0,1,0,2,1.0,1,0
218,218,),0,1,0,0,1,0.0,0,0
219,219,",",0,1,0,0,1,0.0,0,0
220,220,или,0,0,1,3,3,0.0,0,1
221,221,соматотропин,0,0,1,3,12,0.0,0,0
222,222,",",0,1,0,0,1,0.0,0,0
223,223,—,0,1,0,0,1,0.0,0,0
224,224,это,0,0,1,3,3,0.0,0,1
225,225,одноцепочечный,0,0,1,3,14,0.0,0,0
226,226,полипептид,0,0,1,3,10,0.0,0,0
227,227,",",0,1,0,0,1,0.0,0,0
228,228,состоящий,0,0,1,3,9,0.0,0,1
229,229,из,0,0,1,3,2,0.0,0,1
230,230,191,0,0,2,0,3,0.0,0,0
231,231,аминокислоты,0,0,1,3,12,0.0,0,1
232,232,.,0,1,0,0,1,0.0,0,0
233,233,ГР,1,0,1,0,2,1.0,1,0
234,234,стимулирует,0,0,1,3,11,0.0,0,0
235,235,физический,0,0,1,3,10,0.0,0,1
236,236,рост,0,0,1,3,4,0.0,0,1
237,237,и,0,0,1,3,1,0.0,0,1
238,238,развитие,0,0,1,3,8,0.0,0,1
239,239,людей,0,0,1,3,5,0.0,0,1
240,240,и,0,0,1,3,1,0.0,0,1
241,241,животных,0,0,1,3,8,0.0,0,1
242,242,",",0,1,0,0,1,0.0,0,0
243,243,а,0,0,1,3,1,0.0,0,1
244,244,также,0,0,1,3,5,0.0,0,1
245,245,играет,0,0,1,3,6,0.0,0,1
246,246,важную,0,0,1,3,6,0.0,0,1
247,247,роль,0,0,1,3,4,0.0,0,1
248,248,в,0,0,1,0,1,0.0,0,1
249,249,поддержании,0,0,1,3,11,0.0,0,1
250,250,нормального,0,0,1,3,11,0.0,0,1
251,251,функционирования,0,0,1,3,16,0.0,0,1
252,252,организма,0,0,1,3,9,0.0,0,1
253,253,",",0,1,0,0,1,0.0,0,0
254,254,оказывая,0,0,1,3,8,0.0,0,0
255,255,различные,0,0,1,3,9,0.0,0,1
256,256,метаболические,0,0,1,3,14,0.0,0,1
257,257,эффекты,0,0,1,3,7,0.0,0,1
258,258,",",0,1,0,0,1,0.0,0,0
259,259,участвуя,0,0,1,3,8,0.0,0,1
260,260,в,0,0,1,0,1,0.0,0,1
261,261,процессах,0,0,1,3,9,0.0,0,1
262,262,репродукции,0,0,1,3,11,0.0,0,1
263,263,и,0,0,1,3,1,0.0,0,1
264,264,старения,0,0,1,3,8,0.0,0,1
265,265,.,0,1,0,0,1,0.0,0,0
266,266,Основным,0,0,1,3,8,0.125,0,1
267,267,метаболическим,0,0,1,3,14,0.0,0,1
268,268,действием,0,0,1,3,9,0.0,0,1
269,269,ГР,1,0,1,0,2,1.0,1,0
270,270,является,0,0,1,3,8,0.0,0,1
271,271,стимуляция,0,0,1,3,10,0.0,0,0
272,272,липолиза,0,0,1,3,8,0.0,0,0
273,273,и,0,0,1,3,1,0.0,0,1
274,274,окисления,0,0,1,3,9,0.0,0,1
275,275,липидов,0,0,1,3,7,0.0,0,0
276,276,.,0,1,0,0,1,0.0,0,0
277,277,ГР,1,0,1,0,2,1.0,1,0
278,278,вырабатывается,0,0,1,3,14,0.0,0,1
279,279,соматотрофными,0,0,1,3,14,0.0,0,0
280,280,клетками,0,0,1,3,8,0.0,0,1
281,281,передней,0,0,1,3,8,0.0,0,0
282,282,доли,0,0,1,3,4,0.0,0,1
283,283,гип,0,0,1,3,3,0.0,0,0
284,284,в,0,0,1,0,1,0.0,0,1
285,285,пульсовом,0,0,1,3,9,0.0,0,1
286,286,режиме,0,0,1,3,6,0.0,0,1
287,287,:,0,1,0,0,1,0.0,0,0
288,288,пик,0,0,1,3,3,0.0,0,1
289,289,его,0,0,1,3,3,0.0,0,1
290,290,секреции,0,0,1,3,8,0.0,0,1
291,291,выпадает,0,0,1,3,8,0.0,0,1
292,292,на,0,0,1,3,2,0.0,0,1
293,293,поздние,0,0,1,3,7,0.0,0,1
294,294,вечерние,0,0,1,3,8,0.0,0,1
295,295,и,0,0,1,3,1,0.0,0,1
296,296,ранние,0,0,1,3,6,0.0,0,1
297,297,ночные,0,0,1,3,6,0.0,0,1
298,298,часы,0,0,1,3,4,0.0,0,1
299,299,(,0,1,0,0,1,0.0,0,0
300,300,циркадный,0,0,1,3,9,0.0,0,0
301,301,ритм,0,0,1,3,4,0.0,0,1
302,302,),0,1,0,0,1,0.0,0,0
303,303,",",0,1,0,0,1,0.0,0,0
304,304,одновременно,0,0,1,3,12,0.0,0,0
305,305,с,0,0,1,0,1,0.0,0,1
306,306,наступлением,0,0,1,3,12,0.0,0,1
307,307,фазы,0,0,1,3,4,0.0,0,1
308,308,медленноволнового,0,0,1,3,17,0.0,0,0
309,309,сна,0,0,1,3,3,0.0,0,1
310,310,",",0,1,0,0,1,0.0,0,0
311,311,а,0,0,1,3,1,0.0,0,1
312,312,амплитуда,0,0,1,3,9,0.0,0,1
313,313,и,0,0,1,3,1,0.0,0,1
314,314,частота,0,0,1,3,7,0.0,0,1
315,315,секреторных,0,0,1,3,11,0.0,0,1
316,316,пульсов,0,0,1,3,7,0.0,0,1
317,317,ГР,1,0,1,0,2,1.0,1,0
318,318,модулируются,0,0,1,3,12,0.0,0,0
319,319,различными,0,0,1,3,10,0.0,0,1
320,320,факторами,0,0,1,3,9,0.0,0,1
321,321,",",0,1,0,0,1,0.0,0,0
322,322,такими,0,0,1,3,6,0.0,0,1
323,323,как,0,0,1,3,3,0.0,0,1
324,324,возраст,0,0,1,3,7,0.0,0,1
325,325,",",0,1,0,0,1,0.0,0,0
326,326,половые,0,0,1,3,7,0.0,0,1
327,327,гормоны,0,0,1,3,7,0.0,0,1
328,328,",",0,1,0,0,1,0.0,0,0
329,329,состояние,0,0,1,3,9,0.0,0,1
330,330,питания,0,0,1,3,7,0.0,0,1
331,331,.,0,1,0,0,1,0.0,0,0
332,332,Классическая,0,0,1,3,12,0.08333333333333333,0,1
333,333,регуляция,0,0,1,3,9,0.0,0,1
334,334,секреции,0,0,1,3,8,0.0,0,1
335,335,ГР,1,0,1,0,2,1.0,1,0
336,336,осуществляется,0,0,1,3,14,0.0,0,1
337,337,двумя,0,0,1,3,5,0.0,0,1
338,338,гипоталамическими,0,0,1,3,17,0.0,0,0
339,339,гормонами,0,0,1,3,9,0.0,0,1
340,340,:,0,1,0,0,1,0.0,0,0
341,341,рилизинг-гормоном,0,1,1,3,17,0.0,0,0
342,342,ГР,1,0,1,0,2,1.0,1,0
343,343,(,0,1,0,0,1,0.0,0,0
344,344,ГРРГ,1,0,1,0,4,1.0,1,0
345,345,),0,1,0,0,1,0.0,0,0
346,346,и,0,0,1,3,1,0.0,0,1
347,347,соматостатином,0,0,1,3,14,0.0,0,0
348,348,",",0,1,0,0,1,0.0,0,0
349,349,которые,0,0,1,3,7,0.0,0,1
350,350,оказывают,0,0,1,3,9,0.0,0,0
351,351,на,0,0,1,3,2,0.0,0,1
352,352,соматотрофы,0,0,1,3,11,0.0,0,0
353,353,передней,0,0,1,3,8,0.0,0,0
354,354,доли,0,0,1,3,4,0.0,0,1
355,355,гип,0,0,1,3,3,0.0,0,0
356,356,стимулирующее,0,0,1,3,13,0.0,0,0
357,357,и,0,0,1,3,1,0.0,0,1
358,358,ингибирующее,0,0,1,3,12,0.0,0,0
359,359,влияние,0,0,1,3,7,0.0,0,1
360,360,соответственно,0,0,1,3,14,0.0,0,1
361,361,(,0,1,0,0,1,0.0,0,0
362,362,рис,1,0,1,3,3,0.0,0,1
363,363,.,0,1,0,0,1,0.0,0,0
364,364,1,0,0,2,0,1,0.0,0,0
365,365,),0,1,0,0,1,0.0,0,0
366,366,.,0,1,0,0,1,0.0,0,0
367,367,Пульсовые,0,0,1,3,9,0.1111111111111111,0,1
368,368,выбросы,0,0,1,3,7,0.0,0,1
369,369,ГР,1,0,1,0,2,1.0,1,0
370,370,вызываются,0,0,1,3,10,0.0,0,1
371,371,аналогичными,0,0,1,3,12,0.0,0,1
372,372,эпизодами,0,0,1,3,9,0.0,0,1
373,373,гипоталамической,0,0,1,3,16,0.0,0,0
374,374,секреции,0,0,1,3,8,0.0,0,1
375,375,ГРРГ,1,0,1,0,4,1.0,1,0
376,376,.,0,1,0,0,1,0.0,0,0
377,377,Было,0,0,1,3,4,0.25,0,1
378,378,показано,0,0,1,3,8,0.0,0,1
379,379,",",0,1,0,0,1,0.0,0,0
380,380,что,0,0,1,3,3,0.0,0,1
381,381,пассивная,0,0,1,3,9,0.0,0,1
382,382,иммунонейтрализация,0,0,1,3,19,0.0,0,0
383,383,ГРРГ,1,0,1,0,4,1.0,1,0
384,384,у,0,0,1,3,1,0.0,0,1
385,385,крыс,0,0,1,3,4,0.0,0,1
386,386,",",0,1,0,0,1,0.0,0,0
387,387,как,0,0,1,3,3,0.0,0,1
388,388,и,0,0,1,3,1,0.0,0,1
389,389,блокада,0,0,1,3,7,0.0,0,1
390,390,рецепторов,0,0,1,3,10,0.0,0,1
391,391,ГРРГ,1,0,1,0,4,1.0,1,0
392,392,специфическим,0,0,1,3,13,0.0,0,1
393,393,антагонистом,0,0,1,3,12,0.0,0,1
394,394,у,0,0,1,3,1,0.0,0,1
395,395,людей,0,0,1,3,5,0.0,0,1
396,396,",",0,1,0,0,1,0.0,0,0
397,397,устраняет,0,0,1,3,9,0.0,0,1
398,398,генерацию,0,0,1,3,9,0.0,0,1
399,399,пульсов,0,0,1,3,7,0.0,0,1
400,400,ГР,1,0,1,0,2,1.0,1,0
401,401,.,0,1,0,0,1,0.0,0,0
402,402,Базальная,0,0,1,3,9,0.1111111111111111,0,0
403,403,секреция,0,0,1,3,8,0.0,0,1
404,404,ГР,1,0,1,0,2,1.0,1,0
405,405,определяется,0,0,1,3,12,0.0,0,1
406,406,массой,0,0,1,3,6,0.0,0,1
407,407,соматотрофов,0,0,1,3,12,0.0,0,0
408,408,и,0,0,1,3,1,0.0,0,1
409,409,тонусом,0,0,1,3,7,0.0,0,1
410,410,соматостатина,0,0,1,3,13,0.0,0,0
411,411,.,0,1,0,0,1,0.0,0,0
412,412,Соматостатин,0,0,1,3,12,0.08333333333333333,0,0
413,413,также,0,0,1,3,5,0.0,0,1
414,414,снижает,0,0,1,3,7,0.0,0,1
415,415,гипофизарный,0,0,1,3,12,0.0,0,0
416,416,ответ,0,0,1,3,5,0.0,0,1
417,417,ГР,1,0,1,0,2,1.0,1,0
418,418,на,0,0,1,3,2,0.0,0,1
419,419,ГРРГ,1,0,1,0,4,1.0,1,0
420,420,",",0,1,0,0,1,0.0,0,0
421,421,базальную,0,0,1,3,9,0.0,0,0
422,422,секрецию,0,0,1,3,8,0.0,0,1
423,423,ГР,1,0,1,0,2,1.0,1,0
424,424,и,0,0,1,3,1,0.0,0,1
425,425,",",0,1,0,0,1,0.0,0,0
426,426,вероятно,0,0,1,3,8,0.0,0,1
427,427,",",0,1,0,0,1,0.0,0,0
428,428,контролирует,0,0,1,3,12,0.0,0,1
429,429,циркадный,0,0,1,3,9,0.0,0,0
430,430,ритм,0,0,1,3,4,0.0,0,1
431,431,секреции,0,0,1,3,8,0.0,0,1
432,432,ГР,1,0,1,0,2,1.0,1,0
433,433,.,0,1,0,0,1,0.0,0,0
434,434,Все,0,0,1,3,3,0.3333333333333333,0,0
435,435,известные,0,0,1,3,9,0.0,0,1
436,436,стимуляционные,0,0,1,3,14,0.0,0,0
437,437,тесты,0,0,1,3,5,0.0,0,1
438,438,ГР,1,0,1,0,2,1.0,1,0
439,439,(,0,1,0,0,1,0.0,0,0
440,440,проба,0,0,1,3,5,0.0,0,1
441,441,с,0,0,1,0,1,0.0,0,1
442,442,инсулиновой,0,0,1,3,11,0.0,0,0
443,443,гипогликемией,0,0,1,3,13,0.0,0,0
444,444,",",0,1,0,0,1,0.0,0,0
445,445,клонидином,0,0,1,3,10,0.0,0,0
446,446,",",0,1,0,0,1,0.0,0,0
447,447,аргинином,0,0,1,3,9,0.0,0,1
448,448,",",0,1,0,0,1,0.0,0,0
449,449,пиридостигмином,0,0,1,3,15,0.0,0,0
450,450,",",0,1,0,0,1,0.0,0,0
451,451,Л-ДОПА,0,1,1,3,6,0.8333333333333334,1,0
452,452,",",0,1,0,0,1,0.0,0,0
453,453,рилизинг-пептидом-6,0,1,3,3,19,0.0,0,0
454,454,ГР,1,0,1,0,2,1.0,1,0
455,455,),0,1,0,0,1,0.0,0,0
456,456,требуют,0,0,1,3,7,0.0,0,1
457,457,наличия,0,0,1,3,7,0.0,0,1
458,458,эндогенного,0,0,1,3,11,0.0,0,1
459,459,ГРРГ,1,0,1,0,4,1.0,1,0
460,460,для,0,0,1,3,3,0.0,0,1
461,461,своего,0,0,1,3,6,0.0,0,1
462,462,эффекта,0,0,1,3,7,0.0,0,1
463,463,.,0,1,0,0,1,0.0,0,0
464,464,Еще,0,0,1,3,3,0.3333333333333333,0,1
465,465,одним,0,0,1,3,5,0.0,0,1
466,466,известным,0,0,1,3,9,0.0,0,1
467,467,активатором,0,0,1,3,11,0.0,0,0
468,468,секреции,0,0,1,3,8,0.0,0,1
469,469,ГР,1,0,1,0,2,1.0,1,0
470,470,является,0,0,1,3,8,0.0,0,1
471,471,грелин,0,0,1,3,6,0.0,0,0
472,472,—,0,1,0,0,1,0.0,0,0
473,473,кишечный,0,0,1,3,8,0.0,0,1
474,474,пептид,0,0,1,3,6,0.0,0,0
475,475,и,0,0,1,3,1,0.0,0,1
476,476,лиганд,0,0,1,3,6,0.0,0,0
477,477,рецептора,0,0,1,3,9,0.0,0,1
478,478,секретагога,0,0,1,3,11,0.0,0,0
479,479,ГР,1,0,1,0,2,1.0,1,0
480,480,.,0,1,0,0,1,0.0,0,0
481,481,Грелин,0,0,1,3,6,0.16666666666666666,0,0
482,482,также,0,0,1,3,5,0.0,0,1
483,483,непосредственно,0,0,1,3,15,0.0,0,0
484,484,способствует,0,0,1,3,12,0.0,0,1
485,485,выработке,0,0,1,3,9,0.0,0,1
486,486,ГР,1,0,1,0,2,1.0,1,0
487,487,соматотрофами,0,0,1,3,13,0.0,0,0
488,488,в,0,0,1,0,1,0.0,0,1
489,489,дополнение,0,0,1,3,10,0.0,0,1
490,490,к,0,0,1,0,1,0.0,0,1
491,491,его,0,0,1,3,3,0.0,0,1
492,492,стимулирующему,0,0,1,3,14,0.0,0,0
493,493,воздействию,0,0,1,3,11,0.0,0,1
494,494,на,0,0,1,3,2,0.0,0,1
495,495,секрецию,0,0,1,3,8,0.0,0,1
496,496,ГРРГ,1,0,1,0,4,1.0,1,0
497,497,и,0,0,1,3,1,0.0,0,1
498,498,",",0,1,0,0,1,0.0,0,0
499,499,менее,0,0,1,3,5,0.0,0,1
500,500,выраженному,0,0,1,3,11,0.0,0,0
501,501,",",0,1,0,0,1,0.0,0,0
502,502,—,0,1,0,0,1,0.0,0,0
503,503,соматостатина,0,0,1,3,13,0.0,0,0
504,504,.,0,1,0,0,1,0.0,0,0
505,505,Инсулиноподобный,0,0,1,3,16,0.0625,0,0
506,506,фактор,0,0,1,3,6,0.0,0,1
507,507,роста,0,0,1,3,5,0.0,0,1
508,508,1,0,0,2,0,1,0.0,0,0
509,509,(,0,1,0,0,1,0.0,0,0
510,510,ИФР-1,1,1,3,3,5,0.6,1,0
511,511,),0,1,0,0,1,0.0,0,0
512,512,оказывает,0,0,1,3,9,0.0,0,0
513,513,значительное,0,0,1,3,12,0.0,0,1
514,514,ингибирующее,0,0,1,3,12,0.0,0,0
515,515,влияние,0,0,1,3,7,0.0,0,1
516,516,на,0,0,1,3,2,0.0,0,1
517,517,секрецию,0,0,1,3,8,0.0,0,1
518,518,ГР,1,0,1,0,2,1.0,1,0
519,519,по,0,0,1,3,2,0.0,0,1
520,520,механизму,0,0,1,3,9,0.0,0,1
521,521,отрицательной,0,0,1,3,13,0.0,0,1
522,522,обратной,0,0,1,3,8,0.0,0,0
523,523,связи,0,0,1,3,5,0.0,0,1
524,524,с,0,0,1,0,1,0.0,0,1
525,525,гипофизом,0,0,1,3,9,0.0,0,1
526,526,и,0,0,1,3,1,0.0,0,1
527,527,гипоталамусом,0,0,1,3,13,0.0,0,0
528,528,.,0,1,0,0,1,0.0,0,0
529,529,ИФР-1,1,1,3,3,5,0.6,1,0
530,530,может,0,0,1,3,5,0.0,0,1
